control_value,treatment_value,incremental_value,targeting_policy,retry_all_policy,no_intervention_policy,targeting_selected_value
3264720.039257336,3264886.1903155823,166.15105824638158,1,1,0,3264886.1903155823
1541966.7414974757,1542052.3457468967,85.60424942104146,1,1,0,1542052.3457468967
5032931.654638072,5033082.376471937,150.72183386515826,0,1,0,5032931.654638072
3264720.039257336,3264866.5679048905,146.52864755457267,1,1,0,3264866.5679048905
5204027.1388665065,5204014.502539649,-12.636326857842505,0,1,0,5204027.1388665065
7926732.763656111,7926914.741842226,181.9781861146912,1,1,0,7926914.741842226
4711523.516344199,4711585.679676178,62.163331978954375,1,1,0,4711585.679676178
8467870.481783658,8468053.44247034,182.96068668179214,1,1,0,8468053.44247034
5539966.703701163,5540095.43183002,128.7281288569793,1,1,0,5540095.43183002
3696291.842546434,3696391.098400372,99.25585393793881,0,1,0,3696291.842546434
3555873.389357666,3555993.1743896767,119.78503201063722,1,1,0,3555993.1743896767
57347.75620794325,57356.31867883143,8.562470888180542,1,1,0,57356.31867883143
270228.08370277245,270266.2419100702,38.15820729773259,1,1,0,270266.2419100702
488387.15635510045,488451.5745050195,64.4181499190745,0,1,0,488387.15635510045
1162802.1547270878,1162885.0319825062,82.87725541833788,0,1,0,1162802.1547270878
1323834.5555094294,1323917.693378699,83.1378692695871,0,1,0,1323834.5555094294
6166314.530225852,6166503.3958411645,188.86561531294137,1,1,0,6166503.3958411645
541306.8324120705,541329.332832017,22.500419946503825,1,1,0,541329.332832017
358617.4844571371,358650.4776681405,32.99321100336965,1,1,0,358650.4776681405
827922.5463209351,827951.6908225731,29.144501638016663,1,1,0,827951.6908225731
3311313.074514458,3311276.6376836915,-36.43683076649904,1,1,0,3311276.6376836915
136808.25456196745,136841.26239941697,33.00783744952059,1,1,0,136841.26239941697
6418673.778297663,6418833.742458607,159.96416094433516,1,1,0,6418833.742458607
1186985.7947192837,1187035.1853620016,49.39064271794632,1,1,0,1187035.1853620016
1316327.981716723,1316421.6757378483,93.69402112532407,1,1,0,1316421.6757378483
1600210.0058459565,1600302.463985984,92.45814002747647,1,1,0,1600302.463985984
18832226.203856435,18832434.50780394,208.30394750460982,0,1,0,18832226.203856435
9157139.395737441,9157299.351983387,159.95624594576657,1,1,0,9157299.351983387
56996981.189219184,56997842.18620158,860.996982395649,0,1,0,56996981.189219184
1295858.0874203388,1295912.5184851766,54.43106483784504,1,1,0,1295912.5184851766
456554.533892592,456582.6327792613,28.098886669264175,0,1,0,456554.533892592
1320728.2988037765,1320733.277042939,4.978239162592217,0,1,0,1320728.2988037765
3847982.6834347625,3848141.200492975,158.51705821231008,1,1,0,3848141.200492975
603340.1087191155,603381.9123195781,41.803600462619215,1,1,0,603381.9123195781
1102547.2567188914,1102633.9949262617,86.73820737027563,0,1,0,1102547.2567188914
2226126.4779920583,2226231.2925479338,104.81455587549135,0,1,0,2226126.4779920583
2638739.009628037,2638897.9861178733,158.97648983635008,1,1,0,2638897.9861178733
696512.6474617493,696578.8241266303,66.17666488105897,0,1,0,696512.6474617493
24038.34722782521,24038.146307686082,-0.20092013912653783,1,1,0,24038.146307686082
3918474.65856107,3918652.454125942,177.7955648722127,1,1,0,3918652.454125942
18261271.01981089,18261642.154233042,371.1344221532345,0,1,0,18261271.01981089
317168.26630533405,317158.66621216596,-9.600093168090098,0,1,0,317168.26630533405
32231.878649484108,32238.313946617334,6.435297133226413,0,1,0,32231.878649484108
210527.60844440912,210544.477667902,16.869223492889432,1,1,0,210544.477667902
868505.3979378896,868576.9736887638,71.57575087423902,0,1,0,868505.3979378896
989072.1185014157,989110.7126467099,38.594145294162445,0,1,0,989072.1185014157
8723.458862928584,8726.798447647405,3.3395847188203334,1,1,0,8726.798447647405
1584898.7601277025,1584965.4249043055,66.66477660299279,1,1,0,1584965.4249043055
16288935.882380422,16288835.54032409,-100.34205633215606,0,1,0,16288935.882380422
1266628.4062894674,1266720.2488993444,91.84260987699963,0,1,0,1266628.4062894674
5186102.853918638,5186277.980990865,175.12707222718745,0,1,0,5186102.853918638
11722140.734803813,11722392.981062122,252.246258309111,0,1,0,11722140.734803813
9053401.817717794,9053635.844644977,234.0269271824509,0,1,0,9053401.817717794
9157139.395737441,9157333.006392004,193.61065456271172,1,1,0,9157333.006392004
25615.498348363304,25629.29053691798,13.792188554674794,1,1,0,25629.29053691798
275300.34936256433,275334.65725915745,34.30789659311995,1,1,0,275334.65725915745
4473199.5163095435,4473413.180445345,213.66413580160588,1,1,0,4473413.180445345
6545801.794917186,6546016.579251985,214.7843347992748,0,1,0,6545801.794917186
5032931.654638072,5033062.761830766,131.10719269420952,0,1,0,5032931.654638072
7803938.902313549,7804211.099778833,272.1974652837962,0,1,0,7803938.902313549
1136722.8803715664,1136801.781568917,78.90119735058397,1,1,0,1136801.781568917
1128315.197364823,1128388.028281606,72.83091678307392,0,1,0,1128315.197364823
251866.99430029973,251913.77081839298,46.77651809324743,0,1,0,251866.99430029973
302522.87517644186,302568.5698081417,45.69463169982191,1,1,0,302568.5698081417
1457967.4212666776,1458057.2184568313,89.79719015373848,1,1,0,1458057.2184568313
9009068.180574873,9009092.536815757,24.35624088346958,1,1,0,9009092.536815757
50491357.451323405,50492033.96841578,676.5170923769474,1,1,0,50492033.96841578
12547179.64335476,12547164.611088067,-15.03226669318974,1,1,0,12547164.611088067
2933647.5304894857,2933812.2036509207,164.673161434941,1,1,0,2933812.2036509207
9009068.180574873,9009122.785373481,54.60479860752821,1,1,0,9009122.785373481
1186985.7947192837,1187031.3467968844,45.552077600732446,1,1,0,1187031.3467968844
1185063.0723443073,1185143.765261096,80.69291678862646,1,1,0,1185143.765261096
2249516.706366879,2249625.759955774,109.05358889512718,0,1,0,2249516.706366879
1840959.8609375819,1840985.2468294776,25.385891895741224,0,1,0,1840959.8609375819
4661292.878378823,4661471.286207838,178.40782901458442,1,1,0,4661471.286207838
4473199.5163095435,4473401.098223668,201.58191412407905,1,1,0,4473401.098223668
2832999.772683674,2833139.5987490327,139.82606535870582,0,1,0,2832999.772683674
1887502.0735500637,1887617.0175514966,114.94400143297389,0,1,0,1887502.0735500637
1439949.1875428027,1440046.518505751,97.33096294826828,1,1,0,1440046.518505751
30693.293477189567,30703.004996110063,9.711518920496019,1,1,0,30703.004996110063
87082154.59149055,87082937.26482917,782.6733386218548,1,1,0,87082937.26482917
1541966.7414974757,1542055.5867608872,88.84526341152377,1,1,0,1542055.5867608872
1317559.8390598523,1317605.4250153825,45.585955530172214,0,1,0,1317559.8390598523
62389292.437461406,62390053.31488957,760.8774281665683,1,1,0,62390053.31488957
316679.49738564814,316710.3180505199,30.82066487177508,0,1,0,316679.49738564814
2557075.8568376983,2557169.8577618594,94.00092416116968,1,1,0,2557169.8577618594
8660190.869514309,8660372.972633671,182.10311936214566,1,1,0,8660372.972633671
173787.50616403052,173820.79165249428,33.28548846376361,1,1,0,173820.79165249428
322223.1419589453,322261.86857017723,38.72661123191938,1,1,0,322261.86857017723
3444341.3672214714,3444513.3411766817,171.9739552102983,1,1,0,3444513.3411766817
5339509.742037672,5339478.853405187,-30.888632484711707,0,1,0,5339509.742037672
26760882.45029559,26760970.127406113,87.67711052298546,1,1,0,26760970.127406113
6818589.736849939,6818824.742771953,235.00592201389372,1,1,0,6818824.742771953
55464697.173974074,55465120.849735685,423.67576161026955,0,1,0,55464697.173974074
923573.9689023267,923640.2989135849,66.33001125825103,0,1,0,923573.9689023267
6267293.101332681,6267459.241844658,166.140511976555,0,1,0,6267293.101332681
11092492.727641108,11092732.177311426,239.4496703185141,0,1,0,11092492.727641108
2735603.9828590783,2735627.675392266,23.692533187568188,1,1,0,2735627.675392266
5062129.884637326,5062285.907543483,156.02290615718812,1,1,0,5062285.907543483
275300.34936256433,275337.6936890182,37.344326453865506,0,1,0,275300.34936256433
271261.56384734716,271306.1549343704,44.591087023261935,1,1,0,271306.1549343704
505635.0293831093,505625.84164396574,-9.187739143555518,1,1,0,505625.84164396574
3311313.074514458,3311280.468529491,-32.60598496673629,1,1,0,3311280.468529491
892404.197864787,892483.1851201595,78.98725537257269,1,1,0,892483.1851201595
78215.11988881922,78230.11049122481,14.990602405596292,0,1,0,78215.11988881922
2536371.36190086,2536509.0735820974,137.71168123744428,0,1,0,2536371.36190086
3792467.647795351,3792622.5439075627,154.89611221151426,0,1,0,3792467.647795351
5064724.657256247,5064811.495936973,86.83868072647601,1,1,0,5064811.495936973
4672251.772108818,4672374.180577479,122.4084686608985,0,1,0,4672251.772108818
9157139.395737441,9157291.167727103,151.7719896622002,1,1,0,9157291.167727103
1833909.0521912493,1834008.4642248973,99.4120336479973,0,1,0,1833909.0521912493
10625645.635420606,10625619.248718815,-26.386701790615916,0,1,0,10625645.635420606
675412.6365760632,675404.6254323103,-8.011143752955832,1,1,0,675404.6254323103
745207.949757806,745279.4474167055,71.49765889951959,0,1,0,745207.949757806
288196.10653092293,288234.18047368963,38.073942766699474,0,1,0,288196.10653092293
3918474.65856107,3918639.951789114,165.2932280441746,1,1,0,3918639.951789114
4444553.441807679,4444730.391701388,176.94989370927215,0,1,0,4444553.441807679
729193.054336941,729265.8764095395,72.82207259850111,0,1,0,729193.054336941
5085619.732653755,5085775.802008336,156.06935458164662,0,1,0,5085619.732653755
8821145.12749818,8821405.041701442,259.9142032619566,0,1,0,8821145.12749818
2950735.829942017,2950854.3374742824,118.50753226550296,0,1,0,2950735.829942017
2712093.821702228,2712105.696891802,11.875189573969692,0,1,0,2712093.821702228
1656708.0884794807,1656764.4739498259,56.38547034515068,1,1,0,1656764.4739498259
7807.629659521402,7813.018734997195,5.389075475793106,1,1,0,7813.018734997195
9261969.157809157,9262185.901511976,216.7437028195709,0,1,0,9261969.157809157
32231.878649484108,32236.09434279815,4.215693314043165,1,1,0,32236.09434279815
6315424.572603809,6315608.062376527,183.48977271839976,1,1,0,6315608.062376527
247976.16626194798,248001.92531406324,25.759052115259692,0,1,0,247976.16626194798
371351.76096132013,371371.71994461806,19.958983297925442,0,1,0,371351.76096132013
228383.38374819365,228410.10352445723,26.719776263576932,0,1,0,228383.38374819365
3847982.6834347625,3848147.5521356696,164.8687009071,1,1,0,3848147.5521356696
1317559.8390598523,1317593.2602037068,33.42114385450259,1,1,0,1317593.2602037068
91302.64300771947,91313.69894705397,11.05593933450291,1,1,0,91313.69894705397
2394563.5366497464,2394631.6927483534,68.15609860699624,1,1,0,2394631.6927483534
1351550.231685623,1351612.4663033686,62.23461774550378,1,1,0,1351612.4663033686
164717.0409722319,164748.32776585253,31.286793620645767,0,1,0,164717.0409722319
22755838.314897653,22756173.356679942,335.0417822897434,1,1,0,22756173.356679942
916899.2555327136,916930.4737821096,31.218249395955354,1,1,0,916930.4737821096
752209.8151967054,752284.3404310533,74.52523434790783,0,1,0,752209.8151967054
43564058.15127581,43564168.43238545,110.28110963851213,1,1,0,43564168.43238545
6107213.594303567,6107461.490299136,247.8959955694154,1,1,0,6107461.490299136
210527.60844440912,210546.0620710423,18.453626633185195,1,1,0,210546.0620710423
1784916.1237034977,1785004.3447011365,88.22099763876759,1,1,0,1785004.3447011365
2311697.886006038,2311695.011269375,-2.874736662954092,0,1,0,2311697.886006038
3311313.074514458,3311267.363900585,-45.7106138728559,1,1,0,3311267.363900585
3764700.7099296222,3764853.7606670535,153.05073743127286,0,1,0,3764700.7099296222
49049533.51043717,49049527.459297605,-6.051139563322067,1,1,0,49049527.459297605
3098711.005350954,3098732.0668217996,21.06147084571421,0,1,0,3098711.005350954
217130.62985087992,217119.72058709027,-10.909263789653778,1,1,0,217119.72058709027
557403.996639694,557470.3127174397,66.31607774575241,0,1,0,557403.996639694
5952628.736709481,5952737.410745358,108.67403587698936,0,1,0,5952628.736709481
16038089.777960837,16038472.457410617,382.67944977991283,1,1,0,16038472.457410617
1323834.5555094294,1323913.0075373729,78.45202794345096,1,1,0,1323913.0075373729
837258.492534493,837337.927194907,79.43466041400097,1,1,0,837337.927194907
6545801.794917186,6546007.409224834,205.6143076485023,0,1,0,6545801.794917186
877596.8530442578,877657.391493283,60.53844902513083,1,1,0,877657.391493283
1036435.5005440813,1036516.8864817369,81.38593765557744,1,1,0,1036516.8864817369
3308808.053273834,3308966.933288828,158.8800149941817,0,1,0,3308808.053273834
301996.25721334195,302032.40808724356,36.15087390161352,0,1,0,301996.25721334195
352557.6165754301,352599.920831789,42.30425635888241,1,1,0,352599.920831789
11308933.182431117,11309103.272546967,170.09011585079134,1,1,0,11309103.272546967
8821145.12749818,8821385.837134061,240.70963588170707,0,1,0,8821145.12749818
2852376.305515184,2852493.334723923,117.02920873882249,0,1,0,2852376.305515184
1197094.166977709,1197170.8580264684,76.69104875950143,1,1,0,1197170.8580264684
2053930.2186851925,2053912.4570446839,-17.761640508659184,0,1,0,2053930.2186851925
1984059.5019844382,1984135.6466325156,76.14464807743207,1,1,0,1984135.6466325156
15995590.380903285,15995968.711971197,378.33106791228056,0,1,0,15995590.380903285
1541966.7414974757,1542046.0189373677,79.27743989205919,0,1,0,1541966.7414974757
949446.97900551,949508.8790786125,61.90007310255896,0,1,0,949446.97900551
302522.87517644186,302571.0153197158,48.14014327392215,1,1,0,302571.0153197158
7807.629659521402,7811.0235497224185,3.393890201016802,1,1,0,7811.0235497224185
5452030.376131189,5452214.845293898,184.46916270907968,1,1,0,5452214.845293898
226432.72782276015,226456.55620851295,23.828385752800386,1,1,0,226456.55620851295
15166325.820369095,15166686.324750517,360.50438142195344,0,1,0,15166325.820369095
1732515.28563052,1732604.9478758632,89.66224534320645,1,1,0,1732604.9478758632
3369967.3249944835,3370149.5698398654,182.24484538193792,0,1,0,3369967.3249944835
8703792.266600942,8704124.334900606,332.06829966418445,0,1,0,8703792.266600942
2735603.9828590783,2735600.3679186176,-3.6149404607713223,1,1,0,2735600.3679186176
9157139.395737441,9157321.87112418,182.47538673877716,1,1,0,9157321.87112418
2852376.305515184,2852513.8694521487,137.56393696460873,0,1,0,2852376.305515184
184720.2824123917,184722.30172961415,2.0193172224389855,0,1,0,184720.2824123917
87082154.59149055,87083073.02656037,918.4350698143244,1,1,0,87083073.02656037
344630.39621665515,344674.52752118744,44.131304532289505,0,1,0,344630.39621665515
2046947.6806875272,2047030.3923186038,82.71163107664324,0,1,0,2046947.6806875272
299775.81630832225,299820.4332228103,44.61691448802594,0,1,0,299775.81630832225
1546375.4343229784,1546420.5716227184,45.13729973998852,1,1,0,1546420.5716227184
2745785.3203164386,2745941.432140548,156.11182410921901,0,1,0,2745785.3203164386
3792467.647795351,3792636.905593063,169.2577977119945,0,1,0,3792467.647795351
17258126.75767763,17258459.752808418,332.9951307885349,0,1,0,17258126.75767763
1128315.197364823,1128407.5623863365,92.36502151354216,0,1,0,1128315.197364823
932111.6242528124,932171.7776704009,60.15341758856084,0,1,0,932111.6242528124
2671494.157679522,2671528.3493170575,34.1916375355795,1,1,0,2671528.3493170575
1546375.4343229784,1546405.2610557475,29.826732769142836,1,1,0,1546405.2610557475
13464290.526900984,13464519.744102417,229.2172014322132,0,1,0,13464290.526900984
49049533.51043717,49049598.20222488,64.69178771227598,1,1,0,49049598.20222488
358617.4844571371,358649.6398297519,32.15537261479767,1,1,0,358649.6398297519
3441310.012507437,3441440.0312408605,130.0187334236689,0,1,0,3441310.012507437
5339509.742037672,5339484.41220241,-25.32983526121825,0,1,0,5339509.742037672
3949608.8918481655,3949586.5265432145,-22.365304951090366,0,1,0,3949608.8918481655
699939.25124975,700011.2976893098,72.04643955978099,0,1,0,699939.25124975
8970744.4865961,8971029.204095691,284.71749959141016,0,1,0,8970744.4865961
2299768.9631226896,2299794.477178311,25.514055621344596,0,1,0,2299768.9631226896
4055070.806936847,4055156.5436402787,85.73670343169942,1,1,0,4055156.5436402787
1692722.1104410996,1692835.2312835283,113.12084242864512,1,1,0,1692835.2312835283
6166314.530225852,6166519.633515438,205.10328958649188,1,1,0,6166519.633515438
708463.4910896679,708492.5739021633,29.082812495413236,1,1,0,708492.5739021633
