transaction_id,amount,failure_reason,treatment,control,treatment_group,recovery_probability,confidence,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,recovered,recovery_flag,recovered_amount,intervention_cost,customer_friction_cost,net_recovered_value,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value,treatment_effect,calibrated_probability,recommended_policy,policy_threshold,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,recovery_status
T0028430,3107.28,BANK_DECLINE,0,1,CONTROL,0.5823740971686654,0.2552840997256921,0.5823740971686654,0.6184787882554182,0.03610469108675285,0.5823740971686654,1,1,2440.2064584951786,0.0,0.0,2440.2064584951786,1538.159476952713,1633.5187537947518,95.35927684203875,93.60927684203875,0.03610469108675286,0.5823740971686654,INTERVENE,0.475,1809.5993846502504,1.5,0.25,1807.8493846502504,RECOVERED
T0030295,2618.72,BANK_DECLINE,1,0,RECLAIM,0.628988763656511,0.1208601321178989,0.628988763656511,0.6574128628738386,0.02842409921732758,0.6574128628738386,1,1,2071.7714841687466,1.5,0.25,2070.0214841687466,1400.0736368881917,1463.3431804252316,63.26954353703991,61.51954353703991,0.028424099217327563,0.628988763656511,INTERVENE,0.475,1647.1454551625784,1.5,0.25,1645.3954551625784,RECOVERED
T0010295,1697.93,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7711519234874536,0.3518302931372581,0.7711519234874536,0.8049939693565694,0.03384204586911577,0.8049939693565694,0,0,0.0,1.5,0.25,-1.75,1112.9576876299943,1161.79989883116,48.84221120116558,47.09221120116558,0.03384204586911574,0.7711519234874536,INTERVENE,0.475,1309.361985447052,1.5,0.25,1307.611985447052,NOT_RECOVERED
T0014296,2042.47,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7073249175879331,0.1231044796287841,0.7073249175879331,0.7331082470556508,0.025783329467717664,0.7073249175879331,1,1,1444.416619616555,0.0,0.0,1444.416619616555,1227.986435761952,1272.7488611591918,44.762425397239895,43.012425397239895,0.025783329467717626,0.7073249175879331,INTERVENE,0.475,1444.689924425826,1.5,0.25,1442.939924425826,RECOVERED
T0018963,2822.68,BANK_DECLINE,1,0,RECLAIM,0.6047790917493642,0.1913651189970444,0.6047790917493642,0.6372232538930034,0.03244416214363921,0.6372232538930034,0,0,0.0,1.5,0.25,-1.75,1451.0331696942308,1528.8757341538972,77.84256445966639,76.09256445966639,0.03244416214363925,0.6047790917493642,INTERVENE,0.475,1707.0978466990953,1.5,0.25,1705.3478466990953,NOT_RECOVERED
T0020202,2268.19,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6694949799019608,0.0016367105244339,0.6694949799019608,0.6911363075789917,0.021641327677030864,0.6911363075789917,1,1,1903.24438578503,1.5,0.25,1901.49438578503,1290.7605456942542,1332.4841922644541,41.72364657019989,39.97364657019989,0.021641327677030895,0.6694949799019608,INTERVENE,0.475,1518.5418184638286,1.5,0.25,1516.7918184638286,RECOVERED
T0026495,1857.06,NETWORK_ERROR,0,1,CONTROL,0.7360603428521347,0.2216165904806599,0.7360603428521347,0.7652709774239397,0.02921063457180495,0.7360603428521347,1,1,1684.4240456140124,0.0,0.0,1684.4240456140124,1161.8719872524375,1207.9810031346663,46.10901588222873,44.35901588222873,0.029210634571804988,0.7360603428521347,INTERVENE,0.475,1366.9082202969853,1.5,0.25,1365.1582202969853,RECOVERED
T0038623,2860.12,BANK_DECLINE,0,1,CONTROL,0.5966360096676214,0.2147266085825074,0.5966360096676214,0.6304164467154675,0.03378043704784606,0.5966360096676214,0,0,0.0,0.0,0.0,0.0,1450.4829963749737,1532.6066844428663,82.12368806789254,80.37368806789254,0.033780437047846085,0.5966360096676214,INTERVENE,0.475,1706.450583970557,1.5,0.25,1704.700583970557,NOT_RECOVERED
T0039647,2625.56,BANK_DECLINE,1,0,RECLAIM,0.6200012366692768,0.1472334937597031,0.6200012366692768,0.6499267006050387,0.029925463935761898,0.6499267006050387,0,0,0.0,1.5,0.25,-1.75,1383.6728799069783,1450.4583158344806,66.78543592750225,65.03543592750225,0.029925463935761953,0.6200012366692768,INTERVENE,0.475,1627.8504469493862,1.5,0.25,1626.1004469493862,NOT_RECOVERED
T0007247,2223.9,LIMIT_EXCEEDED,1,0,RECLAIM,0.6690230246608636,0.0001695662470628,0.6690230246608636,0.6906148492788512,0.021591824617987587,0.6906148492788512,1,1,1808.0756280338812,1.5,0.25,1806.3256280338812,1264.6642588618004,1305.4796088145517,40.815349952751376,39.065349952751376,0.021591824617987605,0.6690230246608636,INTERVENE,0.475,1487.840304543295,1.5,0.25,1486.090304543295,RECOVERED
T0019003,2211.47,BANK_DECLINE,0,1,CONTROL,0.6706028475069075,0.0050848617836847,0.6706028475069075,0.6923605666244315,0.021757719117524,0.6706028475069075,0,0,0.0,0.0,0.0,0.0,1260.5653672996852,1301.4644289319915,40.89906163230626,39.14906163230626,0.02175771911752405,0.6706028475069075,INTERVENE,0.475,1483.0180791761004,1.5,0.25,1481.2680791761004,NOT_RECOVERED
T0008028,2138.02,PAYMENT_TIMEOUT,0,1,CONTROL,0.6778873780587601,0.027907224863491,0.6778873780587601,0.7004171449455606,0.02252976688680053,0.6778873780587601,1,1,1522.3311799024575,0.0,0.0,1522.3311799024575,1231.9362562316117,1272.8799846010313,40.94372836941966,39.19372836941966,0.022529766886800494,0.6778873780587601,INTERVENE,0.475,1449.3367720371905,1.5,0.25,1447.5867720371905,RECOVERED
T0007152,2501.85,BANK_DECLINE,0,1,CONTROL,0.6233165701028556,0.1375340269055046,0.6233165701028556,0.6526895213600034,0.029372951257147784,0.6233165701028556,1,1,2097.846656482819,0.0,0.0,2097.846656482819,1325.5278767750547,1387.9915871623455,62.4637103872908,60.7137103872908,0.02937295125714776,0.6233165701028556,INTERVENE,0.475,1559.444560911829,1.5,0.25,1557.694560911829,RECOVERED
T0031087,2035.08,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6840432586543304,0.0474052948674479,0.6840432586543304,0.7072349828704639,0.02319172421613358,0.7072349828704639,0,0,0.0,1.5,0.25,-1.75,1183.2703415989165,1223.3878035990201,40.117462000103615,38.367462000103615,0.02319172421613359,0.6840432586543304,INTERVENE,0.475,1392.0827548222546,1.5,0.25,1390.3327548222546,NOT_RECOVERED
T0012678,2000.63,NETWORK_ERROR,1,0,RECLAIM,0.6834703415822281,0.0455821414830026,0.6834703415822281,0.7066000759935852,0.023129734411357128,0.7066000759935852,1,1,1529.0773494031316,1.5,0.25,1527.3273494031316,1162.265579057705,1201.5985135297894,39.33293447208439,37.58293447208439,0.02312973441135713,0.6834703415822281,INTERVENE,0.475,1367.371269479653,1.5,0.25,1365.621269479653,RECOVERED
T0022600,2531.67,BANK_DECLINE,1,0,RECLAIM,0.6104168113064596,0.1750940580189153,0.6104168113064596,0.6419314555215847,0.031514644215125065,0.6419314555215847,0,0,0.0,1.5,0.25,-1.75,1313.567839378191,1381.3848168002808,67.81697742208985,66.06697742208985,0.03151464421512509,0.6104168113064596,INTERVENE,0.475,1545.3739286802247,1.5,0.25,1543.6239286802247,NOT_RECOVERED
T0037693,1874.26,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7043215162108611,0.1131512022776977,0.7043215162108611,0.7297620672459774,0.02544055103511622,0.7297620672459774,1,1,1417.9569541491508,1.5,0.25,1416.2069541491508,1122.0693982273633,1162.5992743329787,40.52987610561536,38.77987610561536,0.025440551035116263,0.7043215162108611,INTERVENE,0.475,1320.0816449733686,1.5,0.25,1318.3316449733686,RECOVERED
T0028023,2019.19,PAYMENT_TIMEOUT,0,1,CONTROL,0.6782526150805467,0.0290585369256504,0.6782526150805467,0.7008214077143818,0.022568792633835155,0.6782526150805467,0,0,0.0,0.0,0.0,0.0,1164.0927631678157,1202.8278415063824,38.73507833856661,36.98507833856661,0.022568792633835138,0.6782526150805467,INTERVENE,0.475,1369.5208978444891,1.5,0.25,1367.7708978444891,NOT_RECOVERED
T0019795,2261.81,BANK_DECLINE,1,0,RECLAIM,0.6418819240864417,0.0825598594145431,0.6418819240864417,0.6681312504170707,0.02624932633062893,0.6681312504170707,1,1,1648.9568491398431,1.5,0.25,1647.2068491398431,1234.0427115102616,1284.5080519799594,50.46534046969782,48.71534046969782,0.02624932633062898,0.6418819240864417,INTERVENE,0.475,1451.8149547179548,1.5,0.25,1450.0649547179548,RECOVERED
T0001406,1775.79,NETWORK_ERROR,0,1,CONTROL,0.7194447803945909,0.1638967668754691,0.7194447803945909,0.7466395675901764,0.027194787195585435,0.7194447803945909,1,1,1747.7253060176022,0.0,0.0,1747.7253060176022,1085.945419590374,1126.9938160713152,41.048396480941165,39.298396480941165,0.027194787195585424,0.7194447803945909,INTERVENE,0.475,1277.5828465769107,1.5,0.25,1275.8328465769107,RECOVERED
T0023526,1889.73,PAYMENT_TIMEOUT,0,1,CONTROL,0.6979674642852743,0.0922847538739988,0.6979674642852743,0.7226914169596197,0.02472395267434535,0.6979674642852743,1,1,1552.4098283491471,0.0,0.0,1552.4098283491471,1121.1245478412397,1160.837903665437,39.71335582419715,37.96335582419715,0.024723952674345344,0.6979674642852743,INTERVENE,0.475,1318.9700562838116,1.5,0.25,1317.2200562838116,RECOVERED
T0009042,2534.22,BANK_DECLINE,0,1,CONTROL,0.6064683280791286,0.1864984538113269,0.6064683280791286,0.6386343670178689,0.03216603893874026,0.6064683280791286,1,1,2388.986083819396,0.0,0.0,2388.986083819396,1306.385541426986,1375.6739877464202,69.28844631943412,67.53844631943412,0.032166038938740205,0.6064683280791286,INTERVENE,0.475,1536.9241663846892,1.5,0.25,1535.1741663846892,RECOVERED
T0032545,2317.59,BANK_DECLINE,1,0,RECLAIM,0.6323809053548269,0.1108389033334422,0.6323809053548269,0.6602353243174129,0.027854418962586003,0.6602353243174129,1,1,2299.80281410375,1.5,0.25,2298.05281410375,1245.7597130750994,1300.6315674920743,54.871854416974884,53.121854416974884,0.027854418962585958,0.6323809053548269,INTERVENE,0.475,1465.5996624412935,1.5,0.25,1463.8496624412935,RECOVERED
T0017280,1892.78,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6953297362767159,0.083696072098591,0.6953297362767159,0.7197595187514675,0.024429782474751582,0.6953297362767159,1,1,1370.7902369850751,0.0,0.0,1370.7902369850751,1118.690285495366,1157.994458617042,39.30417312167606,37.55417312167606,0.024429782474751537,0.6953297362767159,INTERVENE,0.475,1316.1062182298424,1.5,0.25,1314.3562182298424,RECOVERED
T0027780,1916.91,NETWORK_ERROR,0,1,CONTROL,0.690254735750907,0.0672878116561008,0.690254735750907,0.7141237715241497,0.02386903577324273,0.690254735750907,1,1,1716.5945159337807,0.0,0.0,1716.5945159337807,1124.6827746820304,1163.574349041504,38.89157435947368,37.14157435947368,0.023869035773242786,0.690254735750907,INTERVENE,0.475,1323.1562055082711,1.5,0.25,1321.4062055082711,RECOVERED
T0004263,2094.96,BANK_DECLINE,0,1,CONTROL,0.6609234429221841,0.0248482269182188,0.6609234429221841,0.6839092926312275,0.022985849709043382,0.6609234429221841,1,1,2014.1421541078123,0.0,0.0,2014.1421541078123,1176.91694958662,1217.8482199371088,40.93127035048883,39.18127035048883,0.022985849709043406,0.6609234429221841,INTERVENE,0.475,1384.6081759842589,1.5,0.25,1382.8581759842589,RECOVERED
T0008505,1958.08,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6816906933174691,0.0399301464476868,0.6816906933174691,0.7046283756415036,0.02293768232403448,0.7046283756415036,1,1,1743.2205281384713,1.5,0.25,1741.4705281384713,1134.5841758554095,1172.7609203096981,38.17674445428861,36.42674445428861,0.022937682324034488,0.6816906933174691,INTERVENE,0.475,1334.80491277107,1.5,0.25,1333.05491277107,RECOVERED
T0009240,1893.97,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6914295326807288,0.0710727454545574,0.6914295326807288,0.7154277725823583,0.023998239901629526,0.7154277725823583,0,0,0.0,1.5,0.25,-1.75,1113.114773209622,1151.7489276721378,38.63415446251588,36.88415446251588,0.023998239901629574,0.6914295326807288,INTERVENE,0.475,1309.54679201132,1.5,0.25,1307.79679201132,NOT_RECOVERED
T0011407,2414.38,LIMIT_EXCEEDED,0,1,CONTROL,0.6155906349848508,0.1600868156240329,0.6155906349848508,0.6462488694634625,0.030658234478611712,0.6155906349848508,0,0,0.0,0.0,0.0,0.0,1263.3292597005154,1326.2467936369153,62.91753393639988,61.16753393639988,0.0306582344786117,0.6155906349848508,INTERVENE,0.475,1486.2697172947242,1.5,0.25,1484.5197172947242,NOT_RECOVERED
T0016479,1580.83,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7505689090097374,0.2739518544210093,0.7505689090097374,0.781626830643342,0.031057921633604657,0.781626830643342,1,1,1123.606010790104,1.5,0.25,1121.856010790104,1008.5435711653836,1050.276271283027,41.73270011764339,39.98270011764339,0.031057921633604605,0.7505689090097374,INTERVENE,0.475,1186.521848429863,1.5,0.25,1184.771848429863,RECOVERED
T0044094,2674.62,LIMIT_EXCEEDED,1,0,RECLAIM,0.5845976475209932,0.248988430290925,0.5845976475209932,0.62034120922085,0.03574356169985682,0.62034120922085,1,1,2301.1901584239963,1.5,0.25,2299.4401584239963,1329.0400760107088,1410.3004542553292,81.26037824462037,79.51037824462037,0.03574356169985686,0.5845976475209932,INTERVENE,0.475,1563.5765600125987,1.5,0.25,1561.8265600125987,RECOVERED
T0017693,1697.98,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7227269231080132,0.1751262036388994,0.7227269231080132,0.7503121599629833,0.027585236854970052,0.7503121599629833,0,0,0.0,1.5,0.25,-1.75,1043.0994817641026,1082.9127851678543,39.81330340375166,38.06330340375166,0.027585236854970007,0.7227269231080132,INTERVENE,0.475,1227.1758608989444,1.5,0.25,1225.4258608989444,NOT_RECOVERED
T0037966,2641.52,LIMIT_EXCEEDED,0,1,CONTROL,0.5852697475554093,0.2470835658067444,0.5852697475554093,0.6209040668522734,0.035634319296864114,0.5852697475554093,0,0,0.0,0.0,0.0,0.0,1314.10148202818,1394.1109340708747,80.00945204269465,78.25945204269465,0.03563431929686417,0.5852697475554093,INTERVENE,0.475,1546.0017435625648,1.5,0.25,1544.2517435625648,NOT_RECOVERED
T0045458,1863.01,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6899156441479839,0.0661968079158028,0.6899156441479839,0.7137474529590155,0.02383180881103164,0.6899156441479839,1,1,1326.6862501975716,0.0,0.0,1326.6862501975716,1092.521782573515,1130.2608459865992,37.73906341308407,35.98906341308407,0.023831808811031693,0.6899156441479839,INTERVENE,0.475,1285.3197442041355,1.5,0.25,1283.5697442041355,RECOVERED
T0045601,2366.89,BANK_DECLINE,1,0,RECLAIM,0.6142818004317898,0.1638902553350887,0.6142818004317898,0.6451569989067562,0.030875198474966337,0.6451569989067562,1,1,2157.9861609761797,1.5,0.25,2156.2361609761797,1235.846833030399,1297.9633017710503,62.11646874065127,60.36646874065127,0.030875198474966347,0.6142818004317898,INTERVENE,0.475,1453.937450623999,1.5,0.25,1452.187450623999,RECOVERED
T0034486,1712.88,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7149289439480172,0.1485764576324189,0.7149289439480172,0.7415923715032955,0.026663427555278285,0.7149289439480172,1,1,1354.0821014603516,0.0,0.0,1354.0821014603516,1040.8993660832277,1079.7199301054802,38.82056402225248,37.07056402225248,0.026663427555278247,0.7149289439480172,INTERVENE,0.475,1224.5874895096797,1.5,0.25,1222.8374895096797,RECOVERED
T0033004,2007.06,LIMIT_EXCEEDED,1,0,RECLAIM,0.6620124123173272,0.0215019525018435,0.6620124123173272,0.6848095657488037,0.02279715343147648,0.6848095657488037,1,1,1948.648023070596,1.5,0.25,1946.898023070596,1129.3938374257725,1168.285803977025,38.89196655125238,37.14196655125238,0.022797153431476504,0.6620124123173272,INTERVENE,0.475,1328.6986322656148,1.5,0.25,1326.9486322656148,RECOVERED
T0019048,1620.69,NETWORK_ERROR,0,1,CONTROL,0.7292673750107038,0.1977511597398609,0.7292673750107038,0.7576418190736229,0.028374444062919113,0.7292673750107038,1,1,1156.4181051670712,0.0,0.0,1156.4181051670712,1004.628890705183,1043.7171417912655,39.08825108608244,37.33825108608244,0.028374444062919103,0.7292673750107038,INTERVENE,0.475,1181.9163420060977,1.5,0.25,1180.1663420060977,RECOVERED
T0033768,1844.95,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6848394625971157,0.0499419555962872,0.6848394625971157,0.7081174694080495,0.023278006810933838,0.6848394625971157,0,0,0.0,0.0,0.0,0.0,1073.9703815407663,1110.4751264067238,36.50474486595749,34.75474486595749,0.023278006810933873,0.6848394625971157,INTERVENE,0.475,1263.4945665185487,1.5,0.25,1261.7445665185487,NOT_RECOVERED
T0017990,2350.94,BANK_DECLINE,1,0,RECLAIM,0.6097370697793614,0.177060289146678,0.6097370697793614,0.6413639853486842,0.031626915569322844,0.6413639853486842,1,1,2236.3145675301307,1.5,0.25,2234.5645675301307,1218.436976803028,1281.6370105582903,63.20003375526221,61.45003375526221,0.03162691556932286,0.6097370697793614,INTERVENE,0.475,1433.455266827092,1.5,0.25,1431.705266827092,RECOVERED
T0027139,3160.42,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.5345788597192679,0.3887696898278135,0.5345788597192679,0.5783632356713451,0.04378437595207718,0.5783632356713451,1,1,2323.70295992763,1.5,0.25,2321.95295992763,1436.0696618588734,1553.6901266883674,117.62046482949404,115.87046482949404,0.04378437595207724,0.5345788597192679,INTERVENE,0.475,1689.4937198339687,1.5,0.25,1687.7437198339687,RECOVERED
T0004376,2866.24,BANK_DECLINE,1,0,RECLAIM,0.5562088252092512,0.3287304659951263,0.5562088252092512,0.596534387296708,0.04032556208745686,0.596534387296708,0,0,0.0,1.5,0.25,-1.75,1355.0937856925993,1453.3391139085188,98.24532821591947,96.49532821591947,0.04032556208745689,0.5562088252092512,INTERVENE,0.475,1594.227983167764,1.5,0.25,1592.477983167764,NOT_RECOVERED
T0003869,1444.36,PAYMENT_TIMEOUT,0,1,CONTROL,0.7620679674515348,0.3168908755000683,0.7620679674515348,0.7946556779882342,0.0325877105366994,0.7620679674515348,1,1,1372.7375086141758,0.0,0.0,1372.7375086141758,935.595416048054,975.603543800223,40.008127752169,38.258127752169,0.03258771053669936,0.7620679674515348,INTERVENE,0.475,1100.7004894682989,1.5,0.25,1098.9504894682989,RECOVERED
T0014501,1483.74,PAYMENT_TIMEOUT,0,1,CONTROL,0.7525413751789446,0.2812208547018695,0.7525413751789446,0.7838573655092657,0.031315990330321064,0.7525413751789446,1,1,1107.9491660195467,0.0,0.0,1107.9491660195467,949.0893790068062,988.5844483756102,39.495069368804025,37.745069368804025,0.03131599033032107,0.7525413751789446,INTERVENE,0.475,1116.5757400080072,1.5,0.25,1114.8257400080072,RECOVERED
T0019722,2024.57,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6489870941502552,0.0611954458656622,0.6489870941502552,0.6740263409189511,0.025039246768695844,0.6489870941502552,0,0,0.0,0.0,0.0,0.0,1116.8318310232148,1159.9214826791385,43.08965165592372,41.33965165592372,0.025039246768695865,0.6489870941502552,INTERVENE,0.475,1313.9198012037823,1.5,0.25,1312.1698012037823,NOT_RECOVERED
T0026121,2162.16,BANK_DECLINE,0,1,CONTROL,0.6280809531873294,0.1235356146861909,0.6280809531873294,0.6566572224866515,0.02857626929932211,0.6280809531873294,0,0,0.0,0.0,0.0,0.0,1154.3097866819885,1206.8282831459774,52.51849646398887,50.76849646398887,0.028576269299322065,0.6280809531873294,INTERVENE,0.475,1358.011513743516,1.5,0.25,1356.261513743516,NOT_RECOVERED
T0002943,1617.79,NETWORK_ERROR,1,0,RECLAIM,0.7211791198784874,0.1698204913583618,0.7211791198784874,0.7485797727938666,0.027400652915379187,0.7485797727938666,1,1,1407.8565650856879,1.5,0.25,1406.1065650856879,991.7089130959854,1029.388140033961,37.67922693797561,35.92922693797561,0.02740065291537922,0.7211791198784874,INTERVENE,0.475,1166.716368348218,1.5,0.25,1164.966368348218,RECOVERED
T0001000,2656.77,LIMIT_EXCEEDED,0,1,CONTROL,0.5704133393967882,0.2889937702501545,0.5704133393967882,0.6084535921791575,0.03804025278236933,0.5704133393967882,0,0,0.0,0.0,0.0,0.0,1288.1384905528241,1374.0430625797474,85.90457202692323,84.15457202692323,0.03804025278236936,0.5704133393967882,INTERVENE,0.475,1515.457047709205,1.5,0.25,1513.707047709205,NOT_RECOVERED
T0016958,1831.75,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6785352594087963,0.0299499691307147,0.6785352594087963,0.7011342739403706,0.022599014531574313,0.7011342739403706,1,1,1526.77244754364,1.5,0.25,1525.02244754364,1056.4709172087532,1091.6573003467329,35.18638313797965,33.43638313797965,0.022599014531574285,0.6785352594087963,INTERVENE,0.475,1242.9069614220627,1.5,0.25,1241.1569614220627,RECOVERED
T0022723,1914.79,BANK_DECLINE,1,0,RECLAIM,0.6633005071975615,0.0175369668069156,0.6633005071975615,0.6858741529519581,0.022573645754396576,0.6858741529519581,1,1,1376.6098381876195,1.5,0.25,1374.8598381876195,1079.569001450296,1116.3092239312477,36.74022248095184,34.99022248095184,0.022573645754396555,0.6633005071975615,INTERVENE,0.475,1270.0811781768189,1.5,0.25,1268.3311781768189,RECOVERED
T0028584,1563.76,NETWORK_ERROR,0,1,CONTROL,0.7299239482695378,0.2000411923429272,0.7299239482695378,0.7583784637355356,0.028454515465997865,0.7299239482695378,1,1,1549.1008390157242,0.0,0.0,1549.1008390157242,970.2119923440764,1008.033620483419,37.82162813934258,36.07162813934258,0.0284545154659979,0.7299239482695378,INTERVENE,0.475,1141.4258733459724,1.5,0.25,1139.6758733459724,RECOVERED
T0009806,2059.37,NETWORK_ERROR,0,1,CONTROL,0.6394932219092646,0.0896998704339134,0.6394932219092646,0.6661474533119665,0.026654231402701845,0.6394932219092646,1,1,1633.4845727391287,0.0,0.0,1633.4845727391287,1119.4101829427898,1166.0674687880046,46.6572858452148,44.9072858452148,0.026654231402701838,0.6394932219092646,INTERVENE,0.475,1316.9531564032825,1.5,0.25,1315.2031564032825,RECOVERED
