transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,oracle_control_value,oracle_treatment_value,oracle_incremental_value,production_rank,production_policy_type,production_target_rate,production_capacity,production_intervention_selected,production_decision,production_priority,expected_incremental_recovery_value,economic_opportunity_score,economic_value_band,economic_priority,economic_decision_reason,economic_operator_action,uplift_segment,treatment_control_probability_gap
RECLAIM-V2-000460,C00321,0.4220066562274305,0.4440426241771366,-0.022035967949706,TOP_RATE,0.05,RETRY_ALL,0,654.3805366148351,636.9641499999999,-17.416386614835233,5950,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.02203596794970608
RECLAIM-V2-000461,C00518,0.5270893857754507,0.5664369716821119,-0.0393475859066612,TOP_RATE,0.05,RETRY_ALL,0,987.8969124773462,903.78085,-84.11606247734619,6425,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.03934758590666121
RECLAIM-V2-000462,C00908,0.7639811175842625,0.6466912227367719,0.1172898948474905,TOP_RATE,0.05,RETRY_ALL,0,8270.53,8183.1570318943795,-87.37296810562111,2824,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,175.93484227123574,11.72898948474905,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11728989484749053
RECLAIM-V2-000463,C00329,0.6746063377172778,0.7456731721209086,-0.0710668344036307,TOP_RATE,0.05,RETRY_ALL,0,5939.97,5854.538994170633,-85.43100582936768,7273,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.07106683440363071
RECLAIM-V2-000464,C00573,0.4114908066166409,0.4225405729518487,-0.0110497663352078,TOP_RATE,0.05,RETRY_ALL,0,3712.56909632294,3703.59395,-8.975146322939963,5658,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.011049766335207822
RECLAIM-V2-000465,C00663,0.7837247980687874,0.4654824490002845,0.3182423490685028,TOP_RATE,0.05,TARGET,1,616.3190291888254,597.5522,-18.76682918882545,169,TOP_RATE,0.05,500,1,TARGET,TARGET,477.3635236027542,31.82423490685028,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.31824234906850285
RECLAIM-V2-000466,C00616,0.5930970633223762,0.5905808320043492,0.002516231318027,TOP_RATE,0.05,RETRY_ALL,0,798.753438218248,716.1562,-82.59723821824798,5335,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,3.7743469770405,0.2516231318027,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.002516231318027029
RECLAIM-V2-000467,C00397,0.6490611922083641,0.6932263629232723,-0.0441651707149082,TOP_RATE,0.05,RETRY_ALL,0,1300.613211162924,1267.57275,-33.040461162923975,6565,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.04416517071490822
RECLAIM-V2-000468,C00523,0.8207144190887453,0.6946447564073982,0.1260696626813471,TOP_RATE,0.05,RETRY_ALL,0,1022.8937770746264,992.91295,-29.98082707462629,2656,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,189.10449402202065,12.606966268134709,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.12606966268134712
RECLAIM-V2-000469,C00680,0.6995015961636066,0.5074263334642619,0.1920752626993447,TOP_RATE,0.05,RETRY_ALL,0,26.67172554730416,-6.32835,-33.00007554730416,1342,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,288.11289404901703,19.20752626993447,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.19207526269934472
RECLAIM-V2-000470,C00492,0.4449180739317819,0.3796406734972949,0.0652774004344869,TOP_RATE,0.05,RETRY_ALL,0,1841.1709825928872,1726.3598,-114.81118259288723,3847,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,97.91610065173036,6.5277400434486905,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P60_P70,0.06527740043448699
RECLAIM-V2-000471,C00985,0.7356682300361075,0.5865221885110078,0.1491460415250997,TOP_RATE,0.05,RETRY_ALL,0,1169.482727274638,1147.79715,-21.685577274637808,2140,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,223.71906228764954,14.91460415250997,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1491460415250997
RECLAIM-V2-000472,C00608,0.5969522150271223,0.5954661502373579,0.0014860647897643,TOP_RATE,0.05,RETRY_ALL,0,1916.91,1892.996557669975,-23.91344233002542,5358,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,2.22909718464645,0.14860647897643,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.0014860647897643187
RECLAIM-V2-000473,C00931,0.6236108648769707,0.6400317333204804,-0.0164208684435096,TOP_RATE,0.05,RETRY_ALL,0,1724.42,1549.2627507067243,-175.15724929327575,5806,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.01642086844350965
RECLAIM-V2-000474,C00451,0.3602945260841951,0.5534545616401375,-0.1931600355559424,TOP_RATE,0.05,RETRY_ALL,0,41.06033987786319,-15.763750000000002,-56.8240898778632,9369,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.1931600355559424
RECLAIM-V2-000475,C00664,0.348593328425177,0.5026853080985286,-0.1540919796733516,TOP_RATE,0.05,RETRY_ALL,0,1125.41160318094,988.4678,-136.94380318093977,8793,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.15409197967335164
RECLAIM-V2-000476,C00681,0.4845851124086287,0.4566765904403638,0.0279085219682648,TOP_RATE,0.05,RETRY_ALL,0,1095.7814891757846,1063.4311,-32.350389175784585,4690,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,41.862782952397204,2.79085219682648,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.027908521968264932
RECLAIM-V2-000477,C00015,0.5581229772835977,0.4060624382856463,0.1520605389979513,TOP_RATE,0.05,RETRY_ALL,0,0.0,-10.669189870597606,-10.669189870597606,2052,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,228.09080849692694,15.20605389979513,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1520605389979514
RECLAIM-V2-000478,C00708,0.4770633491270973,0.6133172814075777,-0.1362539322804803,TOP_RATE,0.05,RETRY_ALL,0,2317.59,2277.823790204598,-39.76620979540212,8487,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.13625393228048038
RECLAIM-V2-000479,C00395,0.5526008864435049,0.6045056871457282,-0.0519048007022232,TOP_RATE,0.05,RETRY_ALL,0,2360.772736775415,2337.6853,-23.08743677541497,6786,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.05190480070222325
RECLAIM-V2-000480,C00122,0.6402558964393357,0.4081537422671326,0.232102154172203,TOP_RATE,0.05,RETRY_ALL,0,0.0,-118.85428912144602,-118.85428912144602,737,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,348.1532312583045,23.2102154172203,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.2321021541722031
RECLAIM-V2-000481,C00677,0.3511257452847838,0.4572021683294032,-0.1060764230446193,TOP_RATE,0.05,RETRY_ALL,0,1357.9115555187966,1299.5421,-58.36945551879671,7991,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.1060764230446194
RECLAIM-V2-000482,C00005,0.6743925032882125,0.6012471441265052,0.0731453591617073,TOP_RATE,0.05,RETRY_ALL,0,655.4399186688046,610.5643,-44.87561866880458,3712,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,109.71803874256094,7.31453591617073,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.07314535916170739
RECLAIM-V2-000483,C00157,0.4824313124243839,0.5019020680197408,-0.0194707555953568,TOP_RATE,0.05,RETRY_ALL,0,10058.29,9911.481469057682,-146.8085309423186,5881,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.01947075559535688
RECLAIM-V2-000484,C00961,0.5710189058155789,0.4131584545815789,0.1578604512339999,TOP_RATE,0.05,RETRY_ALL,0,0.0,-24.265605503457916,-24.265605503457916,1935,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,236.79067685099983,15.786045123399989,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.157860451234
RECLAIM-V2-000485,C00635,0.3916197683658881,0.3772326245056082,0.0143871438602799,TOP_RATE,0.05,RETRY_ALL,0,780.83,659.1152502565951,-121.71474974340492,5088,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,21.58071579041985,1.4387143860279898,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.014387143860279894
RECLAIM-V2-000486,C00174,0.6067272480061462,0.4153643357333061,0.19136291227284,TOP_RATE,0.05,RETRY_ALL,0,280.9327425116365,194.54485,-86.3878925116365,1351,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,287.04436840926,19.136291227284,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.19136291227284008
RECLAIM-V2-000487,C00226,0.6327011504260799,0.5770448429653225,0.0556563074607573,TOP_RATE,0.05,RETRY_ALL,0,3517.420918065392,3316.8872,-200.5337180653919,4037,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,83.48446119113595,5.565630746075731,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.05565630746075734
RECLAIM-V2-000488,C00696,0.3424253224361934,0.4793148771973666,-0.1368895547611731,TOP_RATE,0.05,RETRY_ALL,0,73.31795933365852,-9.311300000000005,-82.62925933365852,8501,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.1368895547611732
RECLAIM-V2-000489,C00842,0.5104444891021638,0.3599500305363685,0.1504944585657953,TOP_RATE,0.05,RETRY_ALL,0,149.17222699935496,-7.592099999999988,-156.76432699935495,2102,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,225.74168784869295,15.04944585657953,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.1504944585657953
RECLAIM-V2-000490,C00534,0.2849607909335798,0.3669912200382173,-0.0820304291046374,TOP_RATE,0.05,RETRY_ALL,0,4334.363684894521,4307.0117,-27.351984894520683,7502,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08203042910463754
RECLAIM-V2-000491,C00614,0.3099196866944803,0.4963166072413225,-0.1863969205468422,TOP_RATE,0.05,RETRY_ALL,0,2019.19,1805.076209656523,-214.11379034347735,9287,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.1863969205468422
RECLAIM-V2-000492,C00746,0.6988007675580142,0.7262439849225621,-0.0274432173645479,TOP_RATE,0.05,RETRY_ALL,0,5820.06498829632,5739.56,-80.50498829631942,6110,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.02744321736454791
RECLAIM-V2-000493,C00897,0.5568664633221478,0.6421120755788794,-0.0852456122567315,TOP_RATE,0.05,RETRY_ALL,0,159.12358021030084,-21.32235,-180.44593021030084,7597,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08524561225673155
RECLAIM-V2-000494,C00347,0.3737223378103807,0.3177516007093417,0.055970737101039,TOP_RATE,0.05,RETRY_ALL,0,2677.85,2417.638904042153,-260.21109595784674,4030,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,83.9561056515585,5.5970737101039,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.055970737101039
RECLAIM-V2-000495,C00190,0.731467168053246,0.5517950526736431,0.1796721153796028,TOP_RATE,0.05,RETRY_ALL,0,0.0,5.892269987579255,5.892269987579255,1563,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,269.50817306940417,17.967211537960278,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.17967211537960281
RECLAIM-V2-000496,C00493,0.4668006914368705,0.555412761564567,-0.0886120701276964,TOP_RATE,0.05,RETRY_ALL,0,4379.85,4202.494721303251,-177.35527869674934,7671,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08861207012769651
RECLAIM-V2-000497,C00244,0.7079311423836375,0.4752658885351866,0.2326652538484509,TOP_RATE,0.05,RETRY_ALL,0,0.0,-66.41122120242474,-66.41122120242474,733,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,348.99788077267635,23.266525384845092,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.23266525384845094
RECLAIM-V2-000498,C00238,0.4516761478094999,0.6471218183346572,-0.1954456705251572,TOP_RATE,0.05,RETRY_ALL,0,55.889969406294526,-18.631550000000004,-74.52151940629453,9391,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.19544567052515732
RECLAIM-V2-000499,C00102,0.5329107038368939,0.4794924658424629,0.0534182379944309,TOP_RATE,0.05,RETRY_ALL,0,3696.79,3624.580320432543,-72.20967956745744,4089,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,80.12735699164635,5.34182379944309,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.05341823799443096
RECLAIM-V2-000500,C00413,0.493930898814729,0.4693149717733577,0.0246159270413713,TOP_RATE,0.05,RETRY_ALL,0,3034.85,3029.594429872627,-5.255570127372721,4775,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,36.923890562056954,2.46159270413713,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.024615927041371333
RECLAIM-V2-000501,C00123,0.5883782401705214,0.5781043704524906,0.0102738697180307,TOP_RATE,0.05,RETRY_ALL,0,1373.9012009752048,1356.1999,-17.70130097520473,5167,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,15.41080457704605,1.0273869718030701,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,0.010273869718030793
RECLAIM-V2-000502,C00889,0.3975680537692467,0.4223878290792341,-0.0248197753099874,TOP_RATE,0.05,RETRY_ALL,0,0.0,-4.423977635037765,-4.423977635037765,6037,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.024819775309987413
RECLAIM-V2-000503,C00318,0.3173748687685378,0.4447467425781236,-0.1273718738095858,TOP_RATE,0.05,RETRY_ALL,0,9629.4,9273.942690968495,-355.4573090315025,8313,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.12737187380958576
RECLAIM-V2-000504,C00874,0.6829737037884676,0.5687248448316794,0.1142488589567881,TOP_RATE,0.05,RETRY_ALL,0,3269.4341584526014,3267.9929,-1.4412584526012324,2881,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,171.37328843518216,11.42488589567881,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11424885895678816
RECLAIM-V2-000505,C00315,0.4739762620947579,0.5623171239410566,-0.0883408618462986,TOP_RATE,0.05,RETRY_ALL,0,2094.5701467129693,2030.75765,-63.81249671296928,7666,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.08834086184629869
RECLAIM-V2-000506,C00901,0.443040842668304,0.7551426250394239,-0.3121017823711198,TOP_RATE,0.05,RETRY_ALL,0,3412.685826004053,3377.86825,-34.81757600405308,9878,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.31210178237111985
RECLAIM-V2-000507,C00713,0.379964201809931,0.5307760347595113,-0.1508118329495802,TOP_RATE,0.05,RETRY_ALL,0,0.0,-232.0567335343348,-232.0567335343348,8738,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.15081183294958028
RECLAIM-V2-000508,C00187,0.777794932651667,0.3518766362086417,0.4259182964430253,TOP_RATE,0.05,TARGET,1,0.0,-33.09941270040798,-33.09941270040798,10,TOP_RATE,0.05,500,1,TARGET,HIGH,638.877444664538,42.59182964430253,EXCEPTIONAL,HIGH_VALUE_TARGET,High predicted uplift and inside highest-priority targeting capacity,Prioritize intervention first,TOP_10,0.4259182964430253
RECLAIM-V2-000509,C00702,0.4997355187287672,0.3848227024431149,0.1149128162856523,TOP_RATE,0.05,RETRY_ALL,0,-7.020522954542919,-17.89795,-10.877427045457082,2866,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,172.36922442847845,11.491281628565229,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11491281628565231
RECLAIM-V2-000510,C00228,0.4603919116213972,0.5076006833452344,-0.0472087717238372,TOP_RATE,0.05,RETRY_ALL,0,1385.67,1255.3879735857104,-130.2820264142897,6655,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.04720877172383725
