transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,_simulated_failure_probability
T0044192,C00963,2026-01-10 00:14:01,971.64,UPI,SUCCESS,,0.07125348057507862
T0016762,C00368,2026-01-10 00:14:19,1089.68,UPI,SUCCESS,,0.05609698971987037
T0043311,C00945,2026-01-10 00:14:40,2075.74,CARD,SUCCESS,,0.144633693735824
T0019676,C00433,2026-01-10 00:14:57,3500.89,UPI,SUCCESS,,0.07267782322947641
T0021163,C00467,2026-01-10 00:15:35,1370.35,UPI,SUCCESS,,0.0730283174255122
T0014579,C00321,2026-01-10 00:16:00,615.25,NETBANKING,SUCCESS,,0.04099955926268692
T0037638,C00817,2026-01-10 00:17:23,770.26,UPI,SUCCESS,,0.054514993170087005
T0037012,C00803,2026-01-10 00:18:30,660.52,UPI,SUCCESS,,0.04250622687982382
T0045630,C00995,2026-01-10 00:19:09,2224.66,UPI,SUCCESS,,0.04351978548209614
T0006263,C00137,2026-01-10 00:19:09,1243.53,CARD,SUCCESS,,0.052476524151522236
T0004281,C00094,2026-01-10 00:20:31,3047.91,CARD,SUCCESS,,0.06359290208801825
T0010952,C00238,2026-01-10 00:21:23,1932.66,NETBANKING,SUCCESS,,0.0557334411526378
T0022561,C00496,2026-01-10 00:23:40,621.48,CARD,SUCCESS,,0.07074997700500427
T0015299,C00338,2026-01-10 00:24:47,1601.31,CARD,SUCCESS,,0.050272588466712766
T0012394,C00272,2026-01-10 00:25:06,538.12,UPI,SUCCESS,,0.050688557329810126
T0007313,C00159,2026-01-10 00:25:59,788.58,UPI,SUCCESS,,0.054742404813497625
T0031138,C00677,2026-01-10 00:27:21,798.75,CARD,SUCCESS,,0.04647208707669188
T0002877,C00068,2026-01-10 00:27:57,989.3,CARD,SUCCESS,,0.07309748154759034
T0017108,C00375,2026-01-10 00:30:23,548.23,CARD,SUCCESS,,0.045494729846576556
T0035106,C00763,2026-01-10 00:30:23,2540.62,UPI,SUCCESS,,0.04349475706994804
T0015547,C00343,2026-01-10 00:31:50,664.19,CARD,SUCCESS,,0.05718900721545824
T0018005,C00396,2026-01-10 00:34:40,301.0,UPI,SUCCESS,,0.04044032875440553
T0029584,C00643,2026-01-10 00:35:28,473.84,UPI,SUCCESS,,0.0659350063919308
T0021719,C00478,2026-01-10 00:37:42,2191.71,WALLET,SUCCESS,,0.0669895826591327
T0022809,C00502,2026-01-10 00:40:01,9236.73,NETBANKING,SUCCESS,,0.09558955212991765
T0012033,C00265,2026-01-10 00:41:11,915.39,UPI,SUCCESS,,0.04411627156036393
T0036664,C00797,2026-01-10 00:41:18,1364.9,UPI,FAILED,INSUFFICIENT_FUNDS,0.0763892356346653
T0031189,C00678,2026-01-10 00:41:21,1393.19,UPI,SUCCESS,,0.044080248970492446
T0015314,C00338,2026-01-10 00:41:30,815.34,CARD,SUCCESS,,0.04614818764946922
T0027798,C00609,2026-01-10 00:44:15,1781.69,UPI,SUCCESS,,0.05791378112798522
T0021722,C00478,2026-01-10 00:44:24,1979.02,WALLET,SUCCESS,,0.0659200216415032
T0005068,C00113,2026-01-10 00:45:13,2874.69,CARD,SUCCESS,,0.07450950155965964
T0005158,C00115,2026-01-10 00:46:28,971.91,WALLET,SUCCESS,,0.049006929822825014
T0028163,C00617,2026-01-10 00:47:02,4602.24,CARD,SUCCESS,,0.07447560885029268
T0042769,C00935,2026-01-10 00:47:34,352.57,UPI,SUCCESS,,0.0624986477264693
T0025419,C00558,2026-01-10 00:48:31,598.03,CARD,SUCCESS,,0.030899084039989123
T0013151,C00289,2026-01-10 00:48:36,964.74,CARD,SUCCESS,,0.04743222464611608
T0018597,C00410,2026-01-10 00:48:43,4113.94,UPI,SUCCESS,,0.10443167874686217
T0004002,C00088,2026-01-10 00:50:34,634.17,UPI,SUCCESS,,0.0625364589123012
T0035572,C00774,2026-01-10 00:52:44,1191.59,CARD,SUCCESS,,0.057063472930149205
T0038692,C00842,2026-01-10 00:53:38,779.3,CARD,SUCCESS,,0.10270272726011756
T0017249,C00378,2026-01-10 00:53:50,470.08,UPI,SUCCESS,,0.038119137301305686
T0039808,C00868,2026-01-10 00:54:17,5293.0,UPI,SUCCESS,,0.06238832235042855
T0009761,C00213,2026-01-10 00:55:18,850.06,NETBANKING,SUCCESS,,0.04558451852218763
T0034215,C00744,2026-01-10 00:55:22,511.53,UPI,SUCCESS,,0.09164866864042755
T0012084,C00266,2026-01-10 00:57:02,888.71,UPI,SUCCESS,,0.08104745838827865
T0004100,C00090,2026-01-10 00:57:29,1624.98,UPI,SUCCESS,,0.03923986107132603
T0038602,C00840,2026-01-10 00:57:34,1282.41,CARD,SUCCESS,,0.049145140769219046
T0013139,C00288,2026-01-10 00:58:25,400.66,UPI,SUCCESS,,0.03396358363845091
T0040251,C00876,2026-01-10 00:59:05,284.08,UPI,SUCCESS,,0.06181749192808426
T0043748,C00953,2026-01-10 00:59:10,793.62,UPI,FAILED,INSUFFICIENT_FUNDS,0.06883394981533325
T0031366,C00681,2026-01-10 00:59:12,2902.02,UPI,SUCCESS,,0.07852087178090907
T0026170,C00575,2026-01-10 00:59:20,640.84,WALLET,SUCCESS,,0.050520101517708624
T0013069,C00287,2026-01-10 01:01:14,650.13,UPI,SUCCESS,,0.036226306619367904
T0007930,C00172,2026-01-10 01:02:16,482.45,UPI,FAILED,PAYMENT_TIMEOUT,0.061857595307850004
T0039243,C00855,2026-01-10 01:02:19,10270.54,NETBANKING,FAILED,BANK_DECLINE,0.0882078345422526
T0027944,C00612,2026-01-10 01:02:35,2123.87,CARD,SUCCESS,,0.0645870063416097
T0035826,C00778,2026-01-10 01:02:57,646.72,CARD,SUCCESS,,0.05082980264115007
T0003825,C00085,2026-01-10 01:03:48,2097.28,WALLET,SUCCESS,,0.06384016082440122
T0025410,C00558,2026-01-10 01:04:04,5090.17,CARD,SUCCESS,,0.04264900620749841
T0002050,C00046,2026-01-10 01:04:06,1656.64,UPI,SUCCESS,,0.07010620136626898
T0032720,C00712,2026-01-10 01:04:18,7333.66,CARD,SUCCESS,,0.0932129516478633
T0044890,C00979,2026-01-10 01:04:55,1700.26,UPI,SUCCESS,,0.08774189350692914
T0029619,C00644,2026-01-10 01:05:53,1921.12,UPI,SUCCESS,,0.04442063561373216
T0038054,C00827,2026-01-10 01:06:05,2524.68,CARD,SUCCESS,,0.05046725592900162
T0040083,C00873,2026-01-10 01:07:32,1274.59,UPI,SUCCESS,,0.06553361891141651
T0005771,C00127,2026-01-10 01:07:53,1996.38,UPI,SUCCESS,,0.057935330359727324
T0033826,C00734,2026-01-10 01:08:57,2718.73,WALLET,SUCCESS,,0.0679630829728137
T0034925,C00759,2026-01-10 01:09:50,704.35,UPI,SUCCESS,,0.044871158769287905
T0010990,C00238,2026-01-10 01:11:01,1291.66,NETBANKING,SUCCESS,,0.05257602368989565
T0037198,C00808,2026-01-10 01:14:34,1524.96,UPI,SUCCESS,,0.060113776618793774
T0021734,C00479,2026-01-10 01:15:19,1377.1,NETBANKING,SUCCESS,,0.06055527950744326
T0013390,C00293,2026-01-10 01:15:37,593.22,CARD,SUCCESS,,0.048224420306234375
T0000163,C00004,2026-01-10 01:15:51,5597.44,CARD,SUCCESS,,0.06407268904179801
T0029599,C00643,2026-01-10 01:16:01,2024.16,UPI,SUCCESS,,0.07790299827285053
T0034186,C00743,2026-01-10 01:19:14,4492.93,CARD,SUCCESS,,0.08317108392777925
T0040682,C00887,2026-01-10 01:20:11,865.21,NETBANKING,SUCCESS,,0.0457194784217525
T0031466,C00683,2026-01-10 01:21:57,3475.68,UPI,SUCCESS,,0.11612962287461005
T0023165,C00509,2026-01-10 01:22:40,2237.91,UPI,SUCCESS,,0.04703463330794097
T0026440,C00582,2026-01-10 01:22:50,2313.3,WALLET,SUCCESS,,0.060765491084370626
T0017689,C00388,2026-01-10 01:22:58,7544.68,NETBANKING,SUCCESS,,0.06173518075987059
T0036998,C00803,2026-01-10 01:25:59,5214.94,UPI,SUCCESS,,0.058155905738704085
T0040634,C00886,2026-01-10 01:26:25,3649.71,UPI,SUCCESS,,0.12726809993184326
T0017228,C00377,2026-01-10 01:28:30,453.54,UPI,SUCCESS,,0.050291076805647594
T0030780,C00670,2026-01-10 01:28:37,5371.11,CARD,FAILED,BANK_DECLINE,0.0695229543844689
T0041703,C00909,2026-01-10 01:32:28,4390.01,CARD,SUCCESS,,0.08319677730246365
T0028560,C00625,2026-01-10 01:32:37,4031.5,WALLET,SUCCESS,,0.09476904668257775
T0026444,C00583,2026-01-10 01:33:00,3024.23,CARD,SUCCESS,,0.05646175369169261
T0032731,C00712,2026-01-10 01:36:38,8358.09,CARD,SUCCESS,,0.09569191095733537
T0013795,C00301,2026-01-10 01:40:36,1160.79,UPI,SUCCESS,,0.05092877515991259
T0033297,C00724,2026-01-10 01:41:20,2504.51,UPI,SUCCESS,,0.039210298455266
T0039304,C00855,2026-01-10 01:41:55,4525.15,NETBANKING,SUCCESS,,0.07488691900549754
T0014061,C00308,2026-01-10 01:42:46,1567.76,UPI,SUCCESS,,0.07245580511137394
T0023951,C00526,2026-01-10 01:43:36,1043.85,UPI,SUCCESS,,0.045819261530851425
T0028154,C00616,2026-01-10 01:44:18,680.02,UPI,SUCCESS,,0.04565771790148291
T0042190,C00922,2026-01-10 01:44:55,1402.26,CARD,SUCCESS,,0.08666752382709489
T0038988,C00849,2026-01-10 01:47:23,417.37,NETBANKING,SUCCESS,,0.04247232568537188
T0034916,C00759,2026-01-10 01:47:40,5791.61,UPI,SUCCESS,,0.062244157494708706
T0031210,C00679,2026-01-10 01:48:36,1511.04,CARD,SUCCESS,,0.055517482470326514
T0042124,C00921,2026-01-10 01:50:17,2158.09,UPI,SUCCESS,,0.07139963434865572
T0008188,C00178,2026-01-10 01:51:03,986.56,UPI,SUCCESS,,0.04385642270760331
T0020594,C00453,2026-01-10 01:53:20,3587.45,UPI,FAILED,BANK_DECLINE,0.10634451697867099
T0039172,C00853,2026-01-10 01:55:21,2135.26,CARD,SUCCESS,,0.05146176501724242
T0019498,C00429,2026-01-10 01:55:37,2650.33,CARD,SUCCESS,,0.07222146723429552
T0022068,C00486,2026-01-10 01:56:09,2818.4,UPI,FAILED,BANK_DECLINE,0.05550106535636101
T0016268,C00356,2026-01-10 01:58:08,5205.25,UPI,SUCCESS,,0.04284298014003117
T0010954,C00238,2026-01-10 01:59:32,925.86,NETBANKING,SUCCESS,,0.05045205898818065
T0030088,C00655,2026-01-10 02:01:51,8079.29,UPI,SUCCESS,,0.10728860661796182
T0034904,C00758,2026-01-10 02:02:26,1830.96,CARD,SUCCESS,,0.06121874524112599
T0022165,C00488,2026-01-10 02:07:08,371.18,UPI,SUCCESS,,0.056836365463412544
T0013322,C00292,2026-01-10 02:08:49,1361.52,CARD,SUCCESS,,0.05486601159308249
T0043256,C00944,2026-01-10 02:09:37,1639.5,UPI,SUCCESS,,0.051474657005400194
T0013450,C00295,2026-01-10 02:09:42,807.38,CARD,SUCCESS,,0.0499008012364136
T0006861,C00151,2026-01-10 02:10:39,5298.19,UPI,FAILED,PAYMENT_TIMEOUT,0.05777729792100908
T0002484,C00057,2026-01-10 02:11:33,1229.57,UPI,SUCCESS,,0.09855997411185663
T0025027,C00550,2026-01-10 02:11:35,1864.42,CARD,SUCCESS,,0.0688596095296261
T0002009,C00046,2026-01-10 02:12:41,531.52,UPI,SUCCESS,,0.061643653613441846
T0023991,C00527,2026-01-10 02:12:54,931.67,UPI,SUCCESS,,0.06389807456670459
T0012258,C00269,2026-01-10 02:14:13,3750.06,WALLET,SUCCESS,,0.06607245716470773
T0037802,C00822,2026-01-10 02:15:09,2346.38,UPI,SUCCESS,,0.05047325802139625
T0014844,C00327,2026-01-10 02:16:40,436.65,CARD,SUCCESS,,0.06904031885567088
T0032006,C00695,2026-01-10 02:18:06,576.79,UPI,SUCCESS,,0.07443641210601909
T0029744,C00647,2026-01-10 02:18:09,1314.34,CARD,SUCCESS,,0.06341466543489342
T0041544,C00906,2026-01-10 02:20:37,586.58,CARD,SUCCESS,,0.05637779329231059
T0033919,C00736,2026-01-10 02:21:46,6958.04,NETBANKING,SUCCESS,,0.11683139772962556
T0020701,C00456,2026-01-10 02:23:23,2140.61,UPI,SUCCESS,,0.05981907805301878
T0016402,C00358,2026-01-10 02:23:35,1333.38,CARD,FAILED,LIMIT_EXCEEDED,0.05662149379445563
T0015511,C00343,2026-01-10 02:23:37,3314.44,CARD,SUCCESS,,0.07146854212574848
T0035289,C00768,2026-01-10 02:23:42,685.95,UPI,SUCCESS,,0.0611966809078134
T0004950,C00110,2026-01-10 02:24:19,1222.57,CARD,SUCCESS,,0.0810338859569939
T0040783,C00889,2026-01-10 02:24:44,545.84,CARD,SUCCESS,,0.07292637636292904
T0038618,C00840,2026-01-10 02:25:24,2417.49,CARD,SUCCESS,,0.05408146956076017
T0025632,C00563,2026-01-10 02:25:44,443.94,CARD,SUCCESS,,0.05304523211861392
T0001284,C00028,2026-01-10 02:26:32,2453.72,CARD,SUCCESS,,0.05669848166372817
T0039959,C00871,2026-01-10 02:26:48,2773.94,CARD,SUCCESS,,0.06737745930903968
T0032569,C00708,2026-01-10 02:27:39,5343.36,UPI,SUCCESS,,0.057958689870231755
T0011024,C00239,2026-01-10 02:29:21,1857.55,UPI,SUCCESS,,0.04427634726339265
T0018771,C00413,2026-01-10 02:29:35,2163.96,CARD,SUCCESS,,0.0611013820549788
T0004539,C00100,2026-01-10 02:29:58,3761.82,UPI,SUCCESS,,0.05809212352063639
T0030711,C00669,2026-01-10 02:30:00,1240.34,CARD,SUCCESS,,0.07227933720138491
T0039038,C00849,2026-01-10 02:30:22,994.25,NETBANKING,SUCCESS,,0.04608286270825575
T0035143,C00764,2026-01-10 02:30:35,976.28,UPI,SUCCESS,,0.03769440599950238
T0037197,C00808,2026-01-10 02:30:55,5886.28,UPI,SUCCESS,,0.07594983293762615
T0021974,C00483,2026-01-10 02:31:19,4010.02,UPI,SUCCESS,,0.05260133979890752
T0019249,C00423,2026-01-10 02:32:02,2320.08,NETBANKING,SUCCESS,,0.046549324087668105
T0045445,C00991,2026-01-10 02:32:09,2037.87,UPI,SUCCESS,,0.10580781803800064
T0005396,C00119,2026-01-10 02:32:15,1344.85,UPI,SUCCESS,,0.03871609881008359
T0002662,C00061,2026-01-10 02:32:52,1154.26,NETBANKING,SUCCESS,,0.08162371052789726
T0003378,C00077,2026-01-10 02:33:01,2988.19,CARD,SUCCESS,,0.05468592167427547
T0038570,C00839,2026-01-10 02:33:51,383.54,UPI,SUCCESS,,0.05884450867320428
T0037779,C00821,2026-01-10 02:35:35,3172.38,UPI,FAILED,INSUFFICIENT_FUNDS,0.044631563869992875
T0015538,C00343,2026-01-10 02:36:08,1004.82,CARD,SUCCESS,,0.059751484001398916
T0032969,C00718,2026-01-10 02:36:20,358.72,CARD,SUCCESS,,0.03948010233365887
T0001701,C00039,2026-01-10 02:36:24,428.89,UPI,SUCCESS,,0.045712030784481744
T0014985,C00330,2026-01-10 02:36:41,685.66,UPI,SUCCESS,,0.05578900750002889
T0032698,C00711,2026-01-10 02:36:56,1749.95,UPI,SUCCESS,,0.05204563374318887
T0044555,C00972,2026-01-10 02:39:03,2308.28,CARD,SUCCESS,,0.08335225356639951
T0008908,C00193,2026-01-10 02:41:45,441.78,UPI,SUCCESS,,0.0710989467292562
T0006396,C00139,2026-01-10 02:42:42,238.96,CARD,SUCCESS,,0.05841498951073257
T0022902,C00503,2026-01-10 02:46:58,2017.46,UPI,SUCCESS,,0.044085594762986124
T0041899,C00914,2026-01-10 02:47:44,4247.12,UPI,SUCCESS,,0.05445070342315789
T0002162,C00050,2026-01-10 02:49:55,6397.93,UPI,SUCCESS,,0.10364394748217333
T0001320,C00029,2026-01-10 02:51:40,4436.95,UPI,FAILED,NETWORK_ERROR,0.07117037935599403
T0042056,C00918,2026-01-10 02:51:59,525.05,UPI,SUCCESS,,0.050771804645011
T0004699,C00105,2026-01-10 02:52:07,2251.09,UPI,SUCCESS,,0.0604080953406236
T0034259,C00745,2026-01-10 02:53:33,3043.4,UPI,SUCCESS,,0.05071786376045333
T0029558,C00643,2026-01-10 02:54:30,2736.12,UPI,FAILED,BANK_DECLINE,0.08178539788964427
T0000852,C00018,2026-01-10 02:54:48,2002.16,NETBANKING,SUCCESS,,0.10030111367771312
T0044815,C00978,2026-01-10 02:59:14,1134.08,CARD,SUCCESS,,0.05030722409357666
T0019887,C00437,2026-01-10 02:59:19,2776.98,NETBANKING,SUCCESS,,0.07170568227017697
T0009367,C00204,2026-01-10 03:01:18,581.02,UPI,SUCCESS,,0.038468265436970565
T0025861,C00570,2026-01-10 03:01:45,478.71,WALLET,SUCCESS,,0.06136634138331162
T0016098,C00352,2026-01-10 03:02:52,812.76,UPI,SUCCESS,,0.05042743062539581
T0026309,C00577,2026-01-10 03:03:18,952.84,CARD,SUCCESS,,0.05208934034933865
T0006685,C00145,2026-01-10 03:04:12,1109.51,CARD,SUCCESS,,0.0950776816171439
T0030229,C00658,2026-01-10 03:04:25,2942.77,UPI,SUCCESS,,0.0668468764671004
T0007073,C00155,2026-01-10 03:04:34,2593.03,UPI,SUCCESS,,0.06447971419138382
T0027039,C00592,2026-01-10 03:06:20,5751.17,CARD,SUCCESS,,0.07616741112258489
T0042924,C00938,2026-01-10 03:06:35,4457.59,UPI,SUCCESS,,0.0647933093940878
T0005820,C00128,2026-01-10 03:08:05,1819.14,NETBANKING,SUCCESS,,0.09548162535194314
T0045326,C00989,2026-01-10 03:08:25,13956.26,UPI,SUCCESS,,0.09520398328765094
T0027201,C00595,2026-01-10 03:08:30,313.64,UPI,SUCCESS,,0.046642454782499704
T0025592,C00561,2026-01-10 03:08:41,675.32,NETBANKING,SUCCESS,,0.04925713279296766
T0025215,C00554,2026-01-10 03:10:13,1926.62,WALLET,SUCCESS,,0.0847032015510565
T0011631,C00255,2026-01-10 03:11:16,2106.07,CARD,SUCCESS,,0.062097170678452523
T0011949,C00263,2026-01-10 03:12:03,1123.2,CARD,SUCCESS,,0.03848820738626361
T0044986,C00982,2026-01-10 03:13:17,1994.7,CARD,SUCCESS,,0.0969911488508078
T0004299,C00095,2026-01-10 03:13:55,2344.07,UPI,SUCCESS,,0.054122569071422676
T0009418,C00205,2026-01-10 03:14:24,1852.67,UPI,SUCCESS,,0.06929540351701136
T0011068,C00240,2026-01-10 03:15:20,5968.49,CARD,FAILED,NETWORK_ERROR,0.1472772803574787
T0011096,C00240,2026-01-10 03:15:36,325.31,CARD,SUCCESS,,0.10238000324279076
T0012914,C00284,2026-01-10 03:22:27,1511.61,UPI,SUCCESS,,0.04851973638440202
T0000486,C00012,2026-01-10 03:22:55,1604.18,UPI,FAILED,NETWORK_ERROR,0.0876153619356902
T0024953,C00549,2026-01-10 03:25:54,3244.5,UPI,SUCCESS,,0.04458784110694691
T0033760,C00733,2026-01-10 03:26:21,3074.26,NETBANKING,SUCCESS,,0.11230128499848711
T0045683,C00997,2026-01-10 03:27:34,1963.29,UPI,SUCCESS,,0.06372023456595786
T0027621,C00605,2026-01-10 03:28:29,351.9,CARD,SUCCESS,,0.04992653231034269
T0037029,C00804,2026-01-10 03:29:21,2761.47,CARD,SUCCESS,,0.06787876935899183
T0034415,C00747,2026-01-10 03:32:21,520.58,CARD,FAILED,LIMIT_EXCEEDED,0.08013528346475467
T0039561,C00861,2026-01-10 03:32:50,786.29,WALLET,SUCCESS,,0.0504258155070116
T0018593,C00410,2026-01-10 03:33:01,463.16,UPI,SUCCESS,,0.07858219979787803
T0025142,C00552,2026-01-10 03:34:16,3992.89,NETBANKING,SUCCESS,,0.07994267443140651
T0029350,C00639,2026-01-10 03:35:08,1950.81,UPI,SUCCESS,,0.052244931071261734
T0035549,C00773,2026-01-10 03:38:00,2770.47,UPI,SUCCESS,,0.08001041040913061
T0006736,C00147,2026-01-10 03:38:08,2527.54,UPI,SUCCESS,,0.05128995282505416
T0016799,C00368,2026-01-10 03:38:37,11836.6,UPI,SUCCESS,,0.08555805080843513
T0031978,C00695,2026-01-10 03:40:05,10610.03,UPI,SUCCESS,,0.11698070525841289
T0001540,C00035,2026-01-10 03:40:29,3279.86,UPI,SUCCESS,,0.0688512162021491
T0006586,C00143,2026-01-10 03:40:54,413.54,CARD,SUCCESS,,0.04423372163243328
T0001889,C00043,2026-01-10 03:42:00,138.27,NETBANKING,SUCCESS,,0.05657639314207812
T0007913,C00172,2026-01-10 03:42:02,1946.93,UPI,SUCCESS,,0.07260808969633041
T0018490,C00407,2026-01-10 03:42:24,2428.71,CARD,SUCCESS,,0.07223397364035485
T0008439,C00182,2026-01-10 03:42:37,4077.91,UPI,SUCCESS,,0.04835441951812333
T0035375,C00769,2026-01-10 03:44:31,775.84,UPI,SUCCESS,,0.059910852795726305
T0001586,C00035,2026-01-10 03:45:55,4023.58,UPI,SUCCESS,,0.07146398488303272
T0001664,C00038,2026-01-10 03:47:16,1727.65,CARD,SUCCESS,,0.05975289847770708
T0028743,C00629,2026-01-10 03:47:17,2864.68,CARD,SUCCESS,,0.08697275756375052
T0031738,C00688,2026-01-10 03:49:55,1606.65,CARD,SUCCESS,,0.09841293373393688
T0029159,C00636,2026-01-10 03:49:57,3185.49,CARD,SUCCESS,,0.05875722298866432
T0015066,C00332,2026-01-10 03:50:48,764.34,UPI,SUCCESS,,0.03900279894550574
T0015832,C00348,2026-01-10 03:50:55,893.68,NETBANKING,FAILED,BANK_DECLINE,0.03505235313985577
T0036896,C00802,2026-01-10 03:51:17,748.5,CARD,SUCCESS,,0.04055545629163386
T0024152,C00531,2026-01-10 03:51:22,5937.0,CARD,SUCCESS,,0.12685271552065505
T0014130,C00311,2026-01-10 03:52:03,1211.67,NETBANKING,SUCCESS,,0.06791166420442005
T0017855,C00392,2026-01-10 03:52:53,1060.32,UPI,FAILED,PAYMENT_TIMEOUT,0.08631941582228546
T0039015,C00849,2026-01-10 03:55:11,371.58,NETBANKING,SUCCESS,,0.04213969246146409
T0033011,C00718,2026-01-10 03:55:12,5424.38,CARD,SUCCESS,,0.05714672306406668
T0039840,C00868,2026-01-10 03:55:40,3621.5,UPI,SUCCESS,,0.05802321713567016
T0004480,C00098,2026-01-10 03:55:47,3361.6,UPI,SUCCESS,,0.06296970784669532
T0042690,C00934,2026-01-10 03:55:48,650.11,UPI,SUCCESS,,0.03998463641822518
T0032371,C00704,2026-01-10 03:55:57,2584.53,CARD,SUCCESS,,0.05654080357776557
T0040944,C00892,2026-01-10 04:00:03,3051.61,WALLET,SUCCESS,,0.06737449957970794
T0022360,C00492,2026-01-10 04:00:24,1039.52,CARD,SUCCESS,,0.0457728702611312
T0045433,C00990,2026-01-10 04:00:28,267.6,CARD,SUCCESS,,0.05747390661203241
T0028821,C00630,2026-01-10 04:00:29,5854.9,CARD,SUCCESS,,0.09069941472802574
T0004621,C00102,2026-01-10 04:00:39,572.57,CARD,SUCCESS,,0.04148522473628863
T0004993,C00111,2026-01-10 04:01:41,2203.43,CARD,SUCCESS,,0.0725451012827801
T0020780,C00457,2026-01-10 04:01:58,2105.89,UPI,SUCCESS,,0.09702435027999773
T0003805,C00085,2026-01-10 04:03:55,3044.54,WALLET,SUCCESS,,0.06794502486417912
T0041978,C00916,2026-01-10 04:04:02,1169.47,UPI,SUCCESS,,0.04957505714760034
T0034488,C00749,2026-01-10 04:04:09,1976.8,CARD,SUCCESS,,0.09622363515457859
T0031357,C00681,2026-01-10 04:05:02,256.55,UPI,SUCCESS,,0.06031880338806364
T0021708,C00478,2026-01-10 04:05:23,582.55,WALLET,SUCCESS,,0.05682587864231769
T0043273,C00944,2026-01-10 04:05:39,1991.19,UPI,SUCCESS,,0.05302302784608998
T0011830,C00260,2026-01-10 04:06:05,5079.22,NETBANKING,SUCCESS,,0.06612610205099272
T0038505,C00837,2026-01-10 04:06:22,364.75,CARD,SUCCESS,,0.05982780363503317
T0003220,C00074,2026-01-10 04:06:27,2034.79,CARD,SUCCESS,,0.052418461545469856
T0043104,C00941,2026-01-10 04:06:59,756.11,CARD,SUCCESS,,0.06429842951214818
T0041011,C00894,2026-01-10 04:07:02,1006.13,CARD,FAILED,LIMIT_EXCEEDED,0.06654012189447107
T0002491,C00057,2026-01-10 04:07:15,6610.53,UPI,SUCCESS,,0.12938614274739627
T0017115,C00375,2026-01-10 04:08:23,802.28,CARD,SUCCESS,,0.04717300153253686
T0019997,C00440,2026-01-10 04:14:24,697.51,CARD,FAILED,BANK_DECLINE,0.039109964787769104
T0008878,C00192,2026-01-10 04:16:27,708.84,CARD,SUCCESS,,0.0720525483543231
T0004018,C00088,2026-01-10 04:17:34,1821.2,UPI,SUCCESS,,0.0710334846151203
T0025655,C00564,2026-01-10 04:17:36,700.02,WALLET,SUCCESS,,0.04094971386574071
T0038449,C00836,2026-01-10 04:20:14,749.3,NETBANKING,SUCCESS,,0.06571735198940767
T0006483,C00141,2026-01-10 04:20:21,1995.62,NETBANKING,SUCCESS,,0.0704766439489526
T0023648,C00520,2026-01-10 04:20:51,1537.88,UPI,SUCCESS,,0.04470865988859823
T0022520,C00495,2026-01-10 04:21:42,3623.98,CARD,SUCCESS,,0.06928071317103196
T0021187,C00467,2026-01-10 04:22:11,422.18,UPI,SUCCESS,,0.06484045594920676
T0020581,C00452,2026-01-10 04:24:00,985.2,WALLET,FAILED,NETWORK_ERROR,0.07234560614001993
T0020107,C00442,2026-01-10 04:25:36,4544.84,WALLET,SUCCESS,,0.06883670706842837
T0033602,C00730,2026-01-10 04:26:07,675.39,NETBANKING,SUCCESS,,0.04301751167069624
T0028708,C00628,2026-01-10 04:27:09,625.36,UPI,SUCCESS,,0.03805687505137691
T0039926,C00870,2026-01-10 04:28:40,1231.22,UPI,SUCCESS,,0.05979512402233591
T0023100,C00508,2026-01-10 04:28:41,1520.4,WALLET,SUCCESS,,0.05548908190968591
T0034113,C00741,2026-01-10 04:28:49,2070.77,CARD,SUCCESS,,0.04420816482415319
T0033584,C00729,2026-01-10 04:29:28,1898.7,UPI,FAILED,NETWORK_ERROR,0.08857523504838838
T0043396,C00946,2026-01-10 04:30:16,2447.53,UPI,SUCCESS,,0.053975567448324324
T0011306,C00246,2026-01-10 04:31:20,2400.83,UPI,SUCCESS,,0.08165779046668348
T0035119,C00763,2026-01-10 04:33:06,898.58,UPI,SUCCESS,,0.03745484986857223
T0003682,C00082,2026-01-10 04:33:47,3714.95,UPI,SUCCESS,,0.1100092538388832
T0008034,C00174,2026-01-10 04:33:58,1050.17,UPI,SUCCESS,,0.10226193967270546
T0013711,C00300,2026-01-10 04:34:10,276.38,UPI,SUCCESS,,0.030373791994504247
T0001788,C00041,2026-01-10 04:34:31,1926.87,UPI,SUCCESS,,0.055496075969085894
T0027360,C00599,2026-01-10 04:37:26,2726.01,WALLET,SUCCESS,,0.08661483438665986
T0034531,C00750,2026-01-10 04:38:25,9641.72,NETBANKING,SUCCESS,,0.08195446840780016
T0038246,C00832,2026-01-10 04:41:34,4146.41,NETBANKING,SUCCESS,,0.09818693129087241
T0019872,C00437,2026-01-10 04:41:38,2219.96,NETBANKING,SUCCESS,,0.06909545468677772
T0038575,C00839,2026-01-10 04:44:24,11122.44,UPI,SUCCESS,,0.0971231297394079
T0016954,C00372,2026-01-10 04:45:57,3728.89,CARD,SUCCESS,,0.062197406754832416
T0044057,C00960,2026-01-10 04:46:08,1577.7,CARD,SUCCESS,,0.06993681486823072
T0032187,C00699,2026-01-10 04:46:36,6986.46,UPI,SUCCESS,,0.09387389456436256
T0023956,C00526,2026-01-10 04:48:07,3330.58,UPI,SUCCESS,,0.05476242589437929
T0000583,C00014,2026-01-10 04:48:36,1201.35,CARD,SUCCESS,,0.06624151482903479
