transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank
T0003095,C00072,2026-01-03 12:27:06,6005.89,UPI,FAILED,BANK_DECLINE,6,4.0,2.0,0.6666666666666666,7.61,0,NETWORK_ERROR,6.0,4.0,2.0,1300.955,0.3333333333333333,4.616524015050483,1.0,2,12.591666666666669,7.61,1.0,41.23,29.95,0.3432,RETRY_NOW,0.2471,1484.08,1.5,1482.58,weak historical payment reliability; elevated recent failure rate; repeated consecutive failures,HIGH,832
T0002965,C00070,2026-01-03 12:40:34,4775.68,UPI,FAILED,BANK_DECLINE,13,13.0,0.0,1.0,1.2894444444444444,1,NONE,13.0,13.0,0.0,2922.5746153846158,0.0,1.6340660645105594,1.0,1,1.2894444444444444,-1.0,1.0,86.27,38.79,0.7802,RETRY_NOW,0.5617,2682.71,1.5,2681.21,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,289
T0034666,C00753,2026-01-03 12:44:35,2905.53,CARD,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,9.885,1,NONE,5.0,5.0,0.0,1699.936,0.0,1.7091996404570524,1.0,1,9.885,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,1567.52,1.5,1566.02,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,772
T0041259,C00899,2026-01-03 12:46:16,2486.33,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,5.394722222222223,1,NONE,2.0,2.0,0.0,1779.575,0.0,1.3971481954961156,1.0,1,5.394722222222223,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,1392.13,1.0,1391.13,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,916
T0016884,C00370,2026-01-03 12:53:49,1482.92,UPI,FAILED,BANK_DECLINE,9,9.0,0.0,1.0,3.270833333333333,1,NONE,9.0,9.0,0.0,4148.964444444445,0.0,0.3574193078433494,1.0,1,3.270833333333333,-1.0,1.0,84.34,29.93,0.7647,RETRY_NOW,0.5506,816.47,1.5,814.97,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1574
T0026911,C00590,2026-01-03 13:14:06,1481.23,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,13.968333333333334,1,NONE,1.0,1.0,0.0,1127.62,0.0,1.313589684468172,1.0,1,13.968333333333334,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,876.5,1.5,875.0,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1485
T0040446,C00882,2026-01-03 14:58:19,2938.13,UPI,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,5.823611111111111,1,NONE,3.0,3.0,0.0,601.6866666666666,0.0,4.883156238573788,1.0,1,5.823611111111111,-1.0,1.0,81.45,16.64,0.7416,DELAYED_RETRY,0.5629,1653.8,1.0,1652.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,706
T0038291,C00833,2026-01-03 15:13:02,850.68,UPI,FAILED,BANK_DECLINE,5,4.0,1.0,0.8,3.192222222222222,1,NONE,5.0,4.0,1.0,2815.334,0.2,0.3021595306276271,1.0,1,3.192222222222222,59.71722222222222,1.0,72.41,25.07,0.6593,RETRY_NOW,0.4747,403.81,1.5,402.31,previous payment succeeded,MEDIUM,2351
T0036774,C00799,2026-01-03 15:23:32,2925.68,CARD,FAILED,BANK_DECLINE,4,4.0,0.0,1.0,12.037222222222224,1,NONE,4.0,4.0,0.0,1886.0,0.0,1.5512619300106043,1.0,1,12.037222222222224,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.5367,1570.18,1.5,1568.68,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,768
T0040984,C00893,2026-01-03 15:38:50,1397.31,UPI,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,16.904722222222222,1,NONE,5.0,5.0,0.0,4195.280000000001,0.0,0.3330671611906713,1.0,1,16.904722222222222,-1.0,1.0,82.41,21.07,0.7493,DELAYED_RETRY,0.5687,794.68,1.0,793.68,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1605
T0020202,C00445,2026-01-03 15:39:33,2268.19,NETBANKING,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,5.5175,1,NONE,3.0,3.0,0.0,1197.4433333333334,0.0,1.8941940189236512,1.0,1,5.5175,-1.0,1.0,81.45,16.64,0.7416,DELAYED_RETRY,0.5629,1276.71,1.0,1275.71,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1009
T0016021,C00351,2026-01-03 15:40:14,2132.52,CARD,FAILED,PAYMENT_TIMEOUT,4,4.0,0.0,1.0,2.3869444444444445,1,NONE,4.0,4.0,0.0,964.35,0.0,2.2113547985689843,1.0,1,2.3869444444444445,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.6011,1281.84,1.5,1280.34,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1001
T0002182,C00050,2026-01-03 15:41:55,1984.52,UPI,FAILED,NETWORK_ERROR,0,28.0,2.0,0.9333333333333332,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.0,10.0,0.6307,RETRY_NOW,0.5086,1009.32,1.5,1007.82,strong historical payment reliability; low recent failure rate,HIGH,1300
T0027915,C00612,2026-01-03 16:18:12,640.29,CARD,FAILED,INSUFFICIENT_FUNDS,6,5.0,1.0,0.8333333333333334,19.205277777777777,1,NONE,6.0,5.0,1.0,1300.0083333333334,0.1666666666666666,0.492527612002487,1.0,1,19.205277777777777,38.71055555555556,1.0,74.56,26.62,0.6781,DELAYED_RETRY,0.5147,329.54,1.0,328.54,previous payment succeeded,MEDIUM,2524
T0024454,C00538,2026-01-03 16:22:51,1283.41,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,27.788611111111116,1,NONE,1.0,1.0,0.0,2212.91,0.0,0.5799648426732222,1.0,1,27.788611111111116,-1.0,1.0,80.48,12.21,0.7338,DELAYED_RETRY,0.557,714.8,1.0,713.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1757
T0006994,C00153,2026-01-03 16:25:05,618.47,UPI,FAILED,PAYMENT_TIMEOUT,8,7.0,1.0,0.875,5.335833333333333,1,NONE,8.0,7.0,1.0,1646.4,0.125,0.3756499028182701,1.0,1,5.335833333333333,50.46944444444444,1.0,77.61,30.21,0.7046,RETRY_NOW,0.5682,351.41,1.5,349.91,previous payment succeeded,MEDIUM,2480
T0020587,C00452,2026-01-03 16:35:18,1589.25,WALLET,FAILED,NETWORK_ERROR,6,6.0,0.0,1.0,15.538333333333334,1,NONE,6.0,6.0,0.0,1988.95,0.0,0.7990396943110686,1.0,1,15.538333333333334,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.6073,965.15,1.5,963.65,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1357
T0034513,C00749,2026-01-03 16:53:51,1274.91,CARD,FAILED,INSUFFICIENT_FUNDS,4,3.0,1.0,0.75,18.43555555555556,1,NONE,4.0,3.0,1.0,1513.975,0.25,0.8420944863686654,1.0,1,18.43555555555556,36.41222222222222,1.0,69.43,23.86,0.6329,DELAYED_RETRY,0.4804,612.43,1.0,611.43,elevated recent failure rate; previous payment succeeded,MEDIUM,1950
T0016648,C00365,2026-01-03 16:58:30,640.92,UPI,FAILED,PAYMENT_TIMEOUT,2,2.0,0.0,1.0,3.631666666666667,1,NONE,2.0,2.0,0.0,1216.35,0.0,0.5269207053890739,1.0,1,3.631666666666667,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5949,381.27,1.5,379.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2405
T0037832,C00823,2026-01-03 17:19:24,3137.03,CARD,FAILED,LIMIT_EXCEEDED,5,5.0,0.0,1.0,0.7077777777777777,1,NONE,5.0,5.0,0.0,1264.674,0.0,2.480504857378265,1.0,1,0.7077777777777777,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,1692.42,1.5,1690.92,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,678
T0006699,C00146,2026-01-03 17:55:23,695.11,CARD,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,30.27694444444445,1,NONE,3.0,3.0,0.0,1293.8933333333334,0.0,0.5372235732981595,1.0,1,30.27694444444445,-1.0,1.0,81.45,16.64,0.7416,DELAYED_RETRY,0.5629,391.26,1.0,390.26,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2376
T0010457,C00227,2026-01-03 18:05:04,2140.7,NETBANKING,FAILED,PAYMENT_TIMEOUT,8,6.0,2.0,0.75,16.548333333333332,0,BANK_DECLINE,8.0,6.0,2.0,2031.28625,0.25,1.0538642694991904,1.0,2,18.8275,16.548333333333332,1.0,46.36,32.71,0.3884,RETRY_NOW,0.3132,670.48,1.5,668.98,elevated recent failure rate; repeated consecutive failures,MEDIUM,1838
T0021242,C00468,2026-01-03 18:14:14,6222.64,NETBANKING,FAILED,PAYMENT_TIMEOUT,3,3.0,0.0,1.0,23.160833333333333,1,NONE,3.0,3.0,0.0,1747.8966666666668,0.0,3.5600731545915187,1.0,1,23.160833333333333,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.598,3721.3,1.5,3719.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,141
T0041858,C00912,2026-01-03 18:31:09,2513.94,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,56.75527777777778,1,NONE,2.0,2.0,0.0,1282.325,0.0,1.9604546429337335,1.0,1,56.75527777777778,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,1407.59,1.0,1406.59,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,898
T0010736,C00233,2026-01-03 18:33:17,3358.67,CARD,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,3.1355555555555554,1,NONE,2.0,2.0,0.0,1347.075,0.0,2.493305866414268,1.0,1,3.1355555555555554,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5949,1998.01,1.5,1996.51,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,505
T0000671,C00015,2026-01-03 18:46:57,1107.12,CARD,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,6.393888888888889,1,NONE,5.0,5.0,0.0,1607.742,0.0,0.6886179498949457,1.0,1,6.393888888888889,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,597.29,1.5,595.79,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1979
T0028011,C00613,2026-01-03 18:56:59,404.14,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,28.10805555555556,1,NONE,2.0,2.0,0.0,1432.885,0.0,0.2820463610129214,1.0,1,28.10805555555556,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,226.28,1.0,225.28,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2733
T0043007,C00939,2026-01-03 19:28:36,4659.08,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,34.12555555555556,1,NONE,2.0,2.0,0.0,3010.875,0.0,1.5474172790301823,1.0,1,34.12555555555556,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,2608.69,1.0,2607.69,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,300
T0015249,C00336,2026-01-03 19:48:21,3119.52,CARD,FAILED,PAYMENT_TIMEOUT,4,4.0,0.0,1.0,23.661944444444444,1,NONE,4.0,4.0,0.0,3047.0225,0.0,1.0237928994616876,1.0,1,23.661944444444444,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.6011,1875.11,1.5,1873.61,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,573
T0041776,C00911,2026-01-03 19:54:09,749.21,UPI,FAILED,BANK_DECLINE,6,6.0,0.0,1.0,0.1958333333333333,1,NONE,6.0,6.0,0.0,1848.4816666666663,0.0,0.4053110255353718,1.0,1,0.1958333333333333,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.5422,406.25,1.5,404.75,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2344
T0013402,C00294,2026-01-03 20:03:21,2261.08,CARD,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,7.5680555555555555,1,NONE,5.0,5.0,0.0,2320.9260000000004,0.0,0.9742146022751262,1.0,1,7.5680555555555555,-1.0,1.0,82.41,21.07,0.7493,DELAYED_RETRY,0.5687,1285.92,1.0,1284.92,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,997
T0027349,C00599,2026-01-03 20:15:57,1386.25,WALLET,FAILED,PAYMENT_TIMEOUT,3,2.0,1.0,0.6666666666666666,3.973888888888889,1,NONE,3.0,2.0,1.0,1101.7666666666669,0.3333333333333333,1.2582065168063414,1.0,1,3.973888888888889,66.95722222222223,1.0,64.78,23.31,0.5916,RETRY_NOW,0.4771,661.33,1.5,659.83,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,1854
T0001565,C00035,2026-01-03 20:20:39,838.71,UPI,FAILED,PAYMENT_TIMEOUT,7,7.0,0.0,1.0,2.1019444444444444,1,NONE,7.0,7.0,0.0,2166.2228571428573,0.0,0.387176230383894,1.0,1,2.1019444444444444,-1.0,1.0,83.38,25.5,0.757,RETRY_NOW,0.6104,511.99,1.5,510.49,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2130
T0003655,C00082,2026-01-03 20:28:18,1007.99,UPI,FAILED,NETWORK_ERROR,7,5.0,2.0,0.7142857142857143,7.3875,1,NONE,7.0,5.0,2.0,1257.207142857143,0.2857142857142857,0.8017692277099465,1.0,1,7.3875,25.42333333333333,1.0,69.09,31.21,0.6284,RETRY_NOW,0.5067,510.79,1.5,509.29,elevated recent failure rate; previous payment succeeded,MEDIUM,2132
T0033506,C00728,2026-01-03 20:37:55,1720.27,UPI,FAILED,NETWORK_ERROR,6,5.0,1.0,0.8333333333333334,0.1319444444444444,1,NONE,6.0,5.0,1.0,2688.9366666666665,0.1666666666666666,0.6397584671016177,1.0,1,0.1319444444444444,39.35194444444444,1.0,74.56,26.62,0.6781,RETRY_NOW,0.5468,940.68,1.5,939.18,previous payment succeeded,MEDIUM,1392
T0042747,C00935,2026-01-03 20:42:22,2624.92,UPI,FAILED,INSUFFICIENT_FUNDS,10,9.0,1.0,0.9,0.7547222222222222,1,NONE,10.0,9.0,1.0,1274.306,0.1,2.059882006362679,1.0,1,0.7547222222222222,37.82805555555556,1.0,79.82,34.14,0.7236,DELAYED_RETRY,0.5492,1441.64,1.0,1440.64,strong historical payment reliability; previous payment succeeded,HIGH,869
T0035283,C00768,2026-01-03 20:51:57,3167.82,UPI,FAILED,BANK_DECLINE,4,3.0,1.0,0.75,11.850277777777778,1,NONE,4.0,3.0,1.0,1082.675,0.25,2.92591959729374,1.0,1,11.850277777777778,51.24138888888889,1.0,69.43,23.86,0.6329,RETRY_NOW,0.4557,1443.54,1.5,1442.04,elevated recent failure rate; previous payment succeeded,HIGH,865
T0042588,C00931,2026-01-03 20:51:57,1047.91,CARD,FAILED,INSUFFICIENT_FUNDS,1,0.0,1.0,0.0,41.65638888888889,0,INSUFFICIENT_FUNDS,1.0,0.0,1.0,6715.02,1.0,0.1560546357270715,1.0,2,-1.0,41.65638888888889,1.0,5.48,12.21,0.0238,NO_ACTION,0.0,0.0,0.0,0.0,weak historical payment reliability; elevated recent failure rate; repeated consecutive failures,NONE,2901
T0045712,C00997,2026-01-03 21:02:40,977.5,UPI,FAILED,BANK_DECLINE,0,23.0,0.0,1.0,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,70.0,10.0,0.65,RETRY_NOW,0.468,457.47,1.5,455.97,strong historical payment reliability; low recent failure rate,MEDIUM,2236
T0009620,C00210,2026-01-03 21:03:33,573.85,CARD,FAILED,LIMIT_EXCEEDED,10,9.0,1.0,0.9,0.3066666666666666,1,NONE,10.0,9.0,1.0,2616.762,0.1,0.2192977427828744,1.0,1,0.3066666666666666,19.43861111111111,1.0,79.82,34.14,0.7236,RETRY_NOW,0.521,298.97,1.5,297.47,strong historical payment reliability; previous payment succeeded,MEDIUM,2584
T0039039,C00849,2026-01-03 21:19:15,832.56,NETBANKING,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,34.995555555555555,1,NONE,3.0,3.0,0.0,1441.756666666667,0.0,0.5774622162315878,1.0,1,34.995555555555555,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.598,497.89,1.5,496.39,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2144
T0002045,C00046,2026-01-03 21:39:45,630.6,UPI,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,16.425555555555555,1,NONE,4.0,4.0,0.0,604.8349999999999,0.0,1.0425983946034871,1.0,1,16.425555555555555,-1.0,1.0,81.93,18.86,0.7454,DELAYED_RETRY,0.5658,356.77,1.0,355.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2469
T0004077,C00089,2026-01-03 21:57:34,5324.58,UPI,FAILED,PAYMENT_TIMEOUT,11,7.0,4.0,0.6363636363636364,17.8675,1,NONE,11.0,7.0,4.0,2153.7154545454546,0.3636363636363636,2.472276450801511,1.0,1,17.8675,39.87916666666667,1.0,67.12,41.63,0.6088,RETRY_NOW,0.4909,2614.03,1.5,2612.53,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,HIGH,299
T0041074,C00894,2026-01-03 22:01:16,1411.17,CARD,FAILED,INSUFFICIENT_FUNDS,12,11.0,1.0,0.9166666666666666,0.6844444444444444,1,NONE,12.0,11.0,1.0,2196.2516666666666,0.0833333333333333,0.6425356535491152,1.0,1,0.6844444444444444,24.73,1.0,81.62,38.24,0.7388,DELAYED_RETRY,0.5607,791.31,1.0,790.31,strong historical payment reliability; previous payment succeeded,MEDIUM,1614
T0040635,C00886,2026-01-03 22:20:23,194.97,UPI,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,24.004444444444445,1,NONE,3.0,3.0,0.0,2124.776666666666,0.0,0.0917602320557611,1.0,1,24.004444444444445,-1.0,1.0,81.45,16.64,0.7416,DELAYED_RETRY,0.5629,109.74,1.0,108.74,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2874
T0013746,C00301,2026-01-03 22:35:45,3774.37,UPI,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,15.716944444444444,1,NONE,5.0,5.0,0.0,1687.426,0.0,2.23676178985034,1.0,1,15.716944444444444,-1.0,1.0,82.41,21.07,0.7493,DELAYED_RETRY,0.5687,2146.55,1.0,2145.55,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,445
T0000752,C00017,2026-01-03 23:10:43,795.5,WALLET,FAILED,INSUFFICIENT_FUNDS,6,5.0,1.0,0.8333333333333334,9.4625,1,NONE,6.0,5.0,1.0,3324.74,0.1666666666666666,0.2392668298874498,1.0,1,9.4625,70.27,1.0,74.56,26.62,0.6781,DELAYED_RETRY,0.5147,409.43,1.0,408.43,previous payment succeeded,MEDIUM,2333
T0024029,C00528,2026-01-03 23:14:01,1022.9,CARD,FAILED,LIMIT_EXCEEDED,5,5.0,0.0,1.0,11.14,1,NONE,5.0,5.0,0.0,1464.85,0.0,0.6982967539338499,1.0,1,11.14,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,551.85,1.5,550.35,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2065
T0027865,C00611,2026-01-03 23:22:53,4396.1,UPI,FAILED,NETWORK_ERROR,4,4.0,0.0,1.0,21.875555555555557,1,NONE,4.0,4.0,0.0,1586.405,0.0,2.7711082605009443,1.0,1,21.875555555555557,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.6011,2642.45,1.5,2640.95,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,291
T0012549,C00275,2026-01-03 23:43:37,1303.25,UPI,FAILED,PAYMENT_TIMEOUT,8,8.0,0.0,1.0,0.5955555555555555,1,NONE,8.0,8.0,0.0,2191.56875,0.0,0.5946653510185341,1.0,1,0.5955555555555555,-1.0,1.0,83.86,27.71,0.7609,RETRY_NOW,0.6136,799.66,1.5,798.16,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1597
T0017637,C00387,2026-01-04 00:18:06,1146.36,CARD,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,17.735277777777778,1,NONE,3.0,3.0,0.0,5478.953333333334,0.0,0.2092297433938112,1.0,1,17.735277777777778,-1.0,1.0,81.45,16.64,0.7416,DELAYED_RETRY,0.5629,645.26,1.0,644.26,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1883
T0007227,C00158,2026-01-04 00:19:15,1324.43,CARD,FAILED,INSUFFICIENT_FUNDS,5,4.0,1.0,0.8,15.086388888888887,1,NONE,5.0,4.0,1.0,4588.384,0.2,0.2886484653420463,1.0,1,15.086388888888887,33.702777777777776,1.0,72.41,25.07,0.6593,DELAYED_RETRY,0.5004,662.76,1.0,661.76,previous payment succeeded,MEDIUM,1849
T0011795,C00258,2026-01-04 00:44:52,1295.59,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,50.45472222222222,1,NONE,1.0,1.0,0.0,3181.74,0.0,0.4071954339449483,1.0,1,50.45472222222222,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,766.65,1.5,765.15,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1666
T0003073,C00071,2026-01-04 00:56:02,4813.49,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,28.504722222222224,1,NONE,3.0,3.0,0.0,1307.7333333333331,0.0,3.680788641924959,1.0,1,28.504722222222224,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.598,2878.59,1.5,2877.09,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,253
T0024805,C00546,2026-01-04 01:27:11,540.36,CARD,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,33.216388888888886,1,NONE,3.0,3.0,0.0,2047.6066666666668,0.0,0.263898339850427,1.0,1,33.216388888888886,-1.0,1.0,81.45,16.64,0.7416,DELAYED_RETRY,0.5629,304.15,1.0,303.15,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2571
T0022826,C00502,2026-01-04 01:33:07,697.12,NETBANKING,FAILED,BANK_DECLINE,3,2.0,1.0,0.6666666666666666,14.679166666666667,1,NONE,3.0,2.0,1.0,1159.35,0.3333333333333333,0.6013024539612714,1.0,1,14.679166666666667,40.415277777777774,1.0,64.78,23.31,0.5916,RETRY_NOW,0.426,296.94,1.5,295.44,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,2590
T0018995,C00418,2026-01-04 01:35:01,2757.74,NETBANKING,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,9.239166666666666,1,NONE,5.0,5.0,0.0,3058.728,0.0,0.9015970037218084,1.0,1,9.239166666666666,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,1487.79,1.5,1486.29,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,830
T0008028,C00174,2026-01-04 02:04:14,2138.02,UPI,FAILED,PAYMENT_TIMEOUT,4,3.0,1.0,0.75,19.775,1,NONE,4.0,3.0,1.0,1237.9975,0.25,1.726998640950406,1.0,1,19.775,36.32194444444445,1.0,69.43,23.86,0.6329,RETRY_NOW,0.5104,1091.18,1.5,1089.68,elevated recent failure rate; previous payment succeeded,HIGH,1210
T0010085,C00220,2026-01-04 02:27:59,2362.0,WALLET,FAILED,PAYMENT_TIMEOUT,5,5.0,0.0,1.0,19.36833333333333,1,NONE,5.0,5.0,0.0,4126.428,0.0,0.572407903397321,1.0,1,19.36833333333333,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.6042,1427.2,1.5,1425.7,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,879
T0006446,C00140,2026-01-04 02:31:59,665.44,CARD,FAILED,BANK_DECLINE,7,7.0,0.0,1.0,34.034166666666664,1,NONE,7.0,7.0,0.0,2111.617142857143,0.0,0.3151328839372938,1.0,1,34.034166666666664,-1.0,1.0,83.38,25.5,0.757,RETRY_NOW,0.545,362.69,1.5,361.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2456
T0029240,C00638,2026-01-04 03:11:30,2097.6,UPI,FAILED,NETWORK_ERROR,5,5.0,0.0,1.0,1.8727777777777777,1,NONE,5.0,5.0,0.0,1585.646,0.0,1.3228677775493396,1.0,1,1.8727777777777777,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.6042,1267.44,1.5,1265.94,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1018
T0016205,C00354,2026-01-04 03:12:16,6456.51,UPI,FAILED,INSUFFICIENT_FUNDS,7,7.0,0.0,1.0,32.97611111111111,1,NONE,7.0,7.0,0.0,2887.075714285714,0.0,2.2363493856611214,1.0,1,32.97611111111111,-1.0,1.0,83.38,25.5,0.757,DELAYED_RETRY,0.5746,3709.67,1.0,3708.67,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,143
T0029295,C00639,2026-01-04 03:31:50,2328.64,UPI,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,1.612777777777778,1,NONE,5.0,5.0,0.0,2840.38,0.0,0.819833965877805,1.0,1,1.612777777777778,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,1256.29,1.5,1254.79,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1026
T0023298,C00512,2026-01-04 03:48:11,1053.26,CARD,FAILED,PAYMENT_TIMEOUT,6,6.0,0.0,1.0,5.9875,1,NONE,6.0,6.0,0.0,2668.891666666667,0.0,0.3946432195636765,1.0,1,5.9875,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.6073,639.64,1.5,638.14,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1896
T0000004,C00001,2026-01-04 03:49:02,3936.54,WALLET,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,3.994444444444445,1,NONE,3.0,3.0,0.0,3388.7533333333336,0.0,1.1616484331504406,1.0,1,3.994444444444445,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.598,2354.15,1.5,2352.65,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,377
T0005407,C00119,2026-01-04 04:03:01,6782.55,UPI,FAILED,BANK_DECLINE,7,7.0,0.0,1.0,7.148055555555556,1,NONE,7.0,7.0,0.0,2421.7371428571428,0.0,2.8006961944672537,1.0,1,7.148055555555556,-1.0,1.0,83.38,25.5,0.757,RETRY_NOW,0.545,3696.76,1.5,3695.26,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,147
