transaction_id,customer_id,v7_decision,v7_intervention_selected,v7_production_rank,production_target_rate,v8_decision,v8_intervention_selected,v8_production_rank,target_group,v12_cohort_status,v10_2_target_rate,artificial_outcome,artificial_transaction_id
RECLAIM-V2-000989,C00089,RETRY_ALL,0,6721,0.05,RETRY_ALL,0,6721,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000990,C00304,RETRY_ALL,0,2959,0.05,RETRY_ALL,0,2959,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000991,C00378,RETRY_ALL,0,7100,0.05,RETRY_ALL,0,7100,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000992,C00809,RETRY_ALL,0,4027,0.05,RETRY_ALL,0,4027,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000993,C00142,RETRY_ALL,0,3821,0.05,RETRY_ALL,0,3821,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000994,C00266,RETRY_ALL,0,2592,0.05,RETRY_ALL,0,2592,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000995,C00834,RETRY_ALL,0,8134,0.05,RETRY_ALL,0,8134,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000996,C00676,RETRY_ALL,0,6265,0.05,RETRY_ALL,0,6265,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000997,C00614,RETRY_ALL,0,9259,0.05,RETRY_ALL,0,9259,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000998,C00458,RETRY_ALL,0,1592,0.05,RETRY_ALL,0,1592,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000999,C00315,RETRY_ALL,0,7772,0.05,RETRY_ALL,0,7772,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001000,C00131,RETRY_ALL,0,7351,0.05,RETRY_ALL,0,7351,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001001,C00058,RETRY_ALL,0,2706,0.05,RETRY_ALL,0,2706,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001002,C00135,RETRY_ALL,0,3740,0.05,RETRY_ALL,0,3740,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001003,C00809,RETRY_ALL,0,7441,0.05,RETRY_ALL,0,7441,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001004,C00595,RETRY_ALL,0,5862,0.05,RETRY_ALL,0,5862,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001005,C00266,RETRY_ALL,0,2720,0.05,RETRY_ALL,0,2720,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001006,C00683,RETRY_ALL,0,8569,0.05,RETRY_ALL,0,8569,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001007,C00005,TARGET,1,49,0.05,TARGET,1,49,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001008,C00673,RETRY_ALL,0,2911,0.05,RETRY_ALL,0,2911,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001009,C00747,RETRY_ALL,0,5574,0.05,RETRY_ALL,0,5574,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001010,C00695,RETRY_ALL,0,3864,0.05,RETRY_ALL,0,3864,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001011,C00780,RETRY_ALL,0,7627,0.05,RETRY_ALL,0,7627,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001012,C00140,RETRY_ALL,0,689,0.05,RETRY_ALL,0,689,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001013,C00614,RETRY_ALL,0,9291,0.05,RETRY_ALL,0,9291,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001014,C00991,TARGET,1,398,0.05,TARGET,1,398,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001015,C00343,RETRY_ALL,0,8032,0.05,RETRY_ALL,0,8032,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001016,C00378,RETRY_ALL,0,8903,0.05,RETRY_ALL,0,8903,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001017,C00266,RETRY_ALL,0,2808,0.05,RETRY_ALL,0,2808,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001018,C00113,RETRY_ALL,0,3401,0.05,RETRY_ALL,0,3401,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001019,C00659,RETRY_ALL,0,5735,0.05,RETRY_ALL,0,5735,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001020,C00664,RETRY_ALL,0,2332,0.05,RETRY_ALL,0,2332,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001021,C00502,TARGET,1,415,0.05,TARGET,1,415,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001022,C00625,RETRY_ALL,0,521,0.05,RETRY_ALL,0,521,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001023,C00190,RETRY_ALL,0,2425,0.05,RETRY_ALL,0,2425,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001024,C00294,RETRY_ALL,0,8990,0.05,RETRY_ALL,0,8990,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001025,C00938,RETRY_ALL,0,8092,0.05,RETRY_ALL,0,8092,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001026,C00054,RETRY_ALL,0,543,0.05,RETRY_ALL,0,543,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001027,C00351,RETRY_ALL,0,7966,0.05,RETRY_ALL,0,7966,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001028,C00502,RETRY_ALL,0,528,0.05,RETRY_ALL,0,528,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001029,C00146,RETRY_ALL,0,1175,0.05,RETRY_ALL,0,1175,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001030,C00739,TARGET,1,309,0.05,TARGET,1,309,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001031,C00270,RETRY_ALL,0,7392,0.05,RETRY_ALL,0,7392,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001032,C00192,RETRY_ALL,0,1835,0.05,RETRY_ALL,0,1835,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001033,C00289,RETRY_ALL,0,1849,0.05,RETRY_ALL,0,1849,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001034,C00599,RETRY_ALL,0,1997,0.05,RETRY_ALL,0,1997,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001035,C00298,RETRY_ALL,0,5989,0.05,RETRY_ALL,0,5989,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001036,C00512,RETRY_ALL,0,2963,0.05,RETRY_ALL,0,2963,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001037,C00449,RETRY_ALL,0,1727,0.05,RETRY_ALL,0,1727,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001038,C00842,RETRY_ALL,0,2132,0.05,RETRY_ALL,0,2132,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001039,C00397,RETRY_ALL,0,6828,0.05,RETRY_ALL,0,6828,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001040,C00070,RETRY_ALL,0,4117,0.05,RETRY_ALL,0,4117,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001041,C00863,RETRY_ALL,0,5190,0.05,RETRY_ALL,0,5190,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001042,C00015,RETRY_ALL,0,2620,0.05,RETRY_ALL,0,2620,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001043,C00807,RETRY_ALL,0,1105,0.05,RETRY_ALL,0,1105,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001044,C00449,RETRY_ALL,0,1751,0.05,RETRY_ALL,0,1751,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001045,C00122,RETRY_ALL,0,8261,0.05,RETRY_ALL,0,8261,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001046,C00936,RETRY_ALL,0,2821,0.05,RETRY_ALL,0,2821,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001047,C00825,RETRY_ALL,0,7429,0.05,RETRY_ALL,0,7429,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001048,C00687,RETRY_ALL,0,6079,0.05,RETRY_ALL,0,6079,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001049,C00230,TARGET,1,488,0.05,TARGET,1,488,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001050,C00278,RETRY_ALL,0,3731,0.05,RETRY_ALL,0,3731,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001051,C00961,RETRY_ALL,0,2354,0.05,RETRY_ALL,0,2354,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001052,C00145,RETRY_ALL,0,7852,0.05,RETRY_ALL,0,7852,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001053,C00413,RETRY_ALL,0,8962,0.05,RETRY_ALL,0,8962,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001054,C00053,RETRY_ALL,0,1267,0.05,RETRY_ALL,0,1267,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001055,C00594,RETRY_ALL,0,6841,0.05,RETRY_ALL,0,6841,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001056,C00378,TARGET,1,289,0.05,TARGET,1,289,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001057,C00351,RETRY_ALL,0,8119,0.05,RETRY_ALL,0,8119,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001058,C00643,RETRY_ALL,0,4742,0.05,RETRY_ALL,0,4742,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001059,C00360,RETRY_ALL,0,918,0.05,RETRY_ALL,0,918,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001060,C00315,RETRY_ALL,0,4181,0.05,RETRY_ALL,0,4181,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001061,C00746,RETRY_ALL,0,3017,0.05,RETRY_ALL,0,3017,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001062,C00317,RETRY_ALL,0,3513,0.05,RETRY_ALL,0,3513,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001063,C00625,TARGET,1,489,0.05,TARGET,1,489,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001064,C00135,RETRY_ALL,0,3766,0.05,RETRY_ALL,0,3766,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001065,C00438,RETRY_ALL,0,5111,0.05,RETRY_ALL,0,5111,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001066,C00875,RETRY_ALL,0,1143,0.05,RETRY_ALL,0,1143,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001067,C00416,RETRY_ALL,0,3706,0.05,RETRY_ALL,0,3706,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001068,C00638,RETRY_ALL,0,9898,0.05,RETRY_ALL,0,9898,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001069,C00550,TARGET,1,172,0.05,TARGET,1,172,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001070,C00193,RETRY_ALL,0,7621,0.05,RETRY_ALL,0,7621,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001071,C00901,RETRY_ALL,0,9901,0.05,RETRY_ALL,0,9901,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001072,C00937,RETRY_ALL,0,9081,0.05,RETRY_ALL,0,9081,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001073,C00894,RETRY_ALL,0,4870,0.05,RETRY_ALL,0,4870,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001074,C00136,RETRY_ALL,0,4315,0.05,RETRY_ALL,0,4315,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001075,C00980,RETRY_ALL,0,2631,0.05,RETRY_ALL,0,2631,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001076,C00027,RETRY_ALL,0,2893,0.05,RETRY_ALL,0,2893,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001077,C00752,RETRY_ALL,0,7458,0.05,RETRY_ALL,0,7458,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001078,C00401,RETRY_ALL,0,1326,0.05,RETRY_ALL,0,1326,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001079,C00155,TARGET,1,353,0.05,TARGET,1,353,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001080,C00347,RETRY_ALL,0,7276,0.05,RETRY_ALL,0,7276,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001081,C00941,TARGET,1,388,0.05,TARGET,1,388,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001082,C00619,RETRY_ALL,0,9526,0.05,RETRY_ALL,0,9526,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001083,C00223,RETRY_ALL,0,4601,0.05,RETRY_ALL,0,4601,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001084,C00140,TARGET,1,468,0.05,TARGET,1,468,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001085,C00646,RETRY_ALL,0,4420,0.05,RETRY_ALL,0,4420,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001086,C00426,RETRY_ALL,0,9610,0.05,RETRY_ALL,0,9610,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001087,C00446,RETRY_ALL,0,3812,0.05,RETRY_ALL,0,3812,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001088,C00482,RETRY_ALL,0,2482,0.05,RETRY_ALL,0,2482,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001089,C00590,RETRY_ALL,0,3789,0.05,RETRY_ALL,0,3789,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001090,C00108,RETRY_ALL,0,1462,0.05,RETRY_ALL,0,1462,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001091,C00461,TARGET,1,301,0.05,TARGET,1,301,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001092,C00072,RETRY_ALL,0,7415,0.05,RETRY_ALL,0,7415,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001093,C00345,RETRY_ALL,0,9476,0.05,RETRY_ALL,0,9476,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001094,C00943,RETRY_ALL,0,9189,0.05,RETRY_ALL,0,9189,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001095,C00816,RETRY_ALL,0,8212,0.05,RETRY_ALL,0,8212,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001096,C00174,RETRY_ALL,0,6633,0.05,RETRY_ALL,0,6633,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001097,C00816,RETRY_ALL,0,5108,0.05,RETRY_ALL,0,5108,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001098,C00185,RETRY_ALL,0,7327,0.05,RETRY_ALL,0,7327,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001099,C00012,RETRY_ALL,0,2105,0.05,RETRY_ALL,0,2105,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001100,C00469,RETRY_ALL,0,5340,0.05,RETRY_ALL,0,5340,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001101,C00842,RETRY_ALL,0,1820,0.05,RETRY_ALL,0,1820,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001102,C00674,RETRY_ALL,0,6386,0.05,RETRY_ALL,0,6386,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001103,C00842,RETRY_ALL,0,1813,0.05,RETRY_ALL,0,1813,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001104,C00783,RETRY_ALL,0,8893,0.05,RETRY_ALL,0,8893,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001105,C00397,TARGET,1,196,0.05,TARGET,1,196,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001106,C00254,TARGET,1,270,0.05,TARGET,1,270,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001107,C00378,TARGET,1,292,0.05,TARGET,1,292,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001108,C00687,RETRY_ALL,0,5645,0.05,RETRY_ALL,0,5645,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001109,C00186,RETRY_ALL,0,8781,0.05,RETRY_ALL,0,8781,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001110,C00538,RETRY_ALL,0,5497,0.05,RETRY_ALL,0,5497,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001111,C00043,RETRY_ALL,0,5621,0.05,RETRY_ALL,0,5621,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001112,C00749,RETRY_ALL,0,7372,0.05,RETRY_ALL,0,7372,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001113,C00846,RETRY_ALL,0,7182,0.05,RETRY_ALL,0,7182,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001114,C00056,RETRY_ALL,0,4849,0.05,RETRY_ALL,0,4849,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001115,C00278,RETRY_ALL,0,3777,0.05,RETRY_ALL,0,3777,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001116,C00702,RETRY_ALL,0,2660,0.05,RETRY_ALL,0,2660,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001117,C00674,RETRY_ALL,0,6402,0.05,RETRY_ALL,0,6402,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001118,C00393,RETRY_ALL,0,5478,0.05,RETRY_ALL,0,5478,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001119,C00275,RETRY_ALL,0,6891,0.05,RETRY_ALL,0,6891,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001120,C00414,RETRY_ALL,0,1774,0.05,RETRY_ALL,0,1774,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001121,C00368,RETRY_ALL,0,994,0.05,RETRY_ALL,0,994,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001122,C00683,RETRY_ALL,0,8596,0.05,RETRY_ALL,0,8596,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001123,C00056,RETRY_ALL,0,5040,0.05,RETRY_ALL,0,5040,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001124,C00819,TARGET,1,396,0.05,TARGET,1,396,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001125,C00056,RETRY_ALL,0,5070,0.05,RETRY_ALL,0,5070,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001126,C00413,RETRY_ALL,0,4824,0.05,RETRY_ALL,0,4824,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001127,C00906,RETRY_ALL,0,7494,0.05,RETRY_ALL,0,7494,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001128,C00601,RETRY_ALL,0,3168,0.05,RETRY_ALL,0,3168,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001129,C00841,RETRY_ALL,0,5062,0.05,RETRY_ALL,0,5062,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001130,C00012,RETRY_ALL,0,2181,0.05,RETRY_ALL,0,2181,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001131,C00025,RETRY_ALL,0,2781,0.05,RETRY_ALL,0,2781,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001132,C00696,RETRY_ALL,0,8747,0.05,RETRY_ALL,0,8747,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001133,C00746,RETRY_ALL,0,3089,0.05,RETRY_ALL,0,3089,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001134,C00638,RETRY_ALL,0,9926,0.05,RETRY_ALL,0,9926,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001135,C00350,RETRY_ALL,0,4563,0.05,RETRY_ALL,0,4563,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001136,C00324,RETRY_ALL,0,5084,0.05,RETRY_ALL,0,5084,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001137,C00117,RETRY_ALL,0,7919,0.05,RETRY_ALL,0,7919,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001138,C00964,RETRY_ALL,0,3596,0.05,RETRY_ALL,0,3596,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001139,C00542,RETRY_ALL,0,8890,0.05,RETRY_ALL,0,8890,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001140,C00401,RETRY_ALL,0,3693,0.05,RETRY_ALL,0,3693,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001141,C00049,RETRY_ALL,0,5588,0.05,RETRY_ALL,0,5588,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001142,C00015,RETRY_ALL,0,2862,0.05,RETRY_ALL,0,2862,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001143,C00418,RETRY_ALL,0,6779,0.05,RETRY_ALL,0,6779,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001144,C00569,RETRY_ALL,0,2116,0.05,RETRY_ALL,0,2116,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001145,C00997,RETRY_ALL,0,6505,0.05,RETRY_ALL,0,6505,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001146,C00296,RETRY_ALL,0,3743,0.05,RETRY_ALL,0,3743,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001147,C00999,RETRY_ALL,0,2047,0.05,RETRY_ALL,0,2047,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-001148,C00425,RETRY_ALL,0,5544,0.05,RETRY_ALL,0,5544,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
