transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank,actual_recovery_probability,recovered,recovered_amount,customer_friction_cost,net_recovered_value,recovery_status
T0042300,C00925,2026-01-05 02:02:09,427.06,UPI,FAILED,INSUFFICIENT_FUNDS,8,7.0,1.0,0.875,0.3594444444444444,1,NONE,8.0,7.0,1.0,2398.29875,0.125,0.1780678908330332,1.0,1,0.3594444444444444,16.827222222222222,1.0,77.61,30.21,0.7046,DELAYED_RETRY,0.5348,228.39,1.0,227.39,previous payment succeeded,LOW,2726,0.6906480893945313,0,0.0,0.15,0.0,NOT_RECOVERED
T0014122,C00311,2026-01-05 02:04:45,1742.27,NETBANKING,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,9.474444444444444,1,NONE,5.0,5.0,0.0,1718.4919999999995,0.0,1.0138365497191726,1.0,1,9.474444444444444,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,939.95,1.5,938.45,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1393,0.6171235,0,0.0,0.25,0.0,NOT_RECOVERED
T0028036,C00614,2026-01-05 02:31:16,2116.02,WALLET,FAILED,INSUFFICIENT_FUNDS,4,3.0,1.0,0.75,4.148888888888889,1,NONE,4.0,3.0,1.0,1255.1825,0.25,1.6858265630695135,1.0,1,4.148888888888889,85.04694444444445,1.0,69.43,23.86,0.6329,DELAYED_RETRY,0.4804,1016.47,1.0,1015.47,elevated recent failure rate; previous payment succeeded,HIGH,1291,0.6418517382812501,0,0.0,0.15,0.0,NOT_RECOVERED
T0014819,C00326,2026-01-05 02:58:17,2953.56,UPI,FAILED,INSUFFICIENT_FUNDS,8,8.0,0.0,1.0,7.701111111111111,1,NONE,8.0,8.0,0.0,3011.14125,0.0,0.9808772670494948,1.0,1,7.701111111111111,-1.0,1.0,83.86,27.71,0.7609,DELAYED_RETRY,0.5775,1705.75,1.0,1704.75,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,667,0.7310832999999999,0,0.0,0.15,0.0,NOT_RECOVERED
T0029446,C00641,2026-01-05 03:28:27,643.95,CARD,FAILED,NETWORK_ERROR,10,9.0,1.0,0.9,9.847777777777775,1,NONE,10.0,9.0,1.0,2558.9370000000004,0.1,0.2516474614263657,1.0,1,9.847777777777775,40.098333333333336,1.0,79.82,34.14,0.7236,RETRY_NOW,0.5835,375.75,1.5,374.25,strong historical payment reliability; previous payment succeeded,MEDIUM,2418,0.7366760902999999,1,643.95,0.25,642.2,RECOVERED
T0027162,C00595,2026-01-05 03:38:38,980.96,UPI,FAILED,PAYMENT_TIMEOUT,6,6.0,0.0,1.0,0.9172222222222224,1,NONE,6.0,6.0,0.0,3815.9833333333336,0.0,0.2570661122733764,1.0,1,0.9172222222222224,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.6073,595.74,1.5,594.24,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1982,0.7610441,1,980.96,0.25,979.21,RECOVERED
T0024620,C00542,2026-01-05 03:45:32,814.53,WALLET,FAILED,NETWORK_ERROR,6,6.0,0.0,1.0,64.60972222222222,1,NONE,6.0,6.0,0.0,2045.5483333333327,0.0,0.3981964086239304,1.0,1,64.60972222222222,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.6073,494.66,1.5,493.16,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2148,0.7610441,1,814.53,0.25,812.78,RECOVERED
T0020380,C00449,2026-01-05 03:51:26,1378.31,UPI,FAILED,PAYMENT_TIMEOUT,5,5.0,0.0,1.0,4.978611111111111,1,NONE,5.0,5.0,0.0,1271.474,0.0,1.084025312354008,1.0,1,4.978611111111111,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.6042,832.82,1.5,831.32,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1549,0.7581802999999999,1,1378.31,0.25,1376.56,RECOVERED
T0019516,C00429,2026-01-05 03:51:41,607.12,CARD,FAILED,INSUFFICIENT_FUNDS,3,2.0,1.0,0.6666666666666666,25.69861111111112,1,NONE,3.0,2.0,1.0,2114.54,0.3333333333333333,0.2871168197338428,1.0,1,25.69861111111112,83.19777777777777,1.0,64.78,23.31,0.5916,DELAYED_RETRY,0.449,272.61,1.0,271.61,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,2639,0.6145344454166666,0,0.0,0.15,0.0,NOT_RECOVERED
T0038460,C00837,2026-01-05 04:17:07,893.43,CARD,FAILED,BANK_DECLINE,6,5.0,1.0,0.8333333333333334,2.9769444444444444,1,NONE,6.0,5.0,1.0,1843.49,0.1666666666666666,0.4846405459210519,1.0,1,2.9769444444444444,66.43138888888889,1.0,74.56,26.62,0.6781,RETRY_NOW,0.4882,436.2,1.5,434.7,previous payment succeeded,MEDIUM,2287,0.5604334175,0,0.0,0.25,0.0,NOT_RECOVERED
T0016958,C00372,2026-01-05 04:21:33,1831.75,CARD,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,12.080277777777775,1,NONE,4.0,4.0,0.0,4373.2525,0.0,0.4188530161475927,1.0,1,12.080277777777775,-1.0,1.0,81.93,18.86,0.7454,DELAYED_RETRY,0.5658,1036.33,1.0,1035.33,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1259,0.7201978,0,0.0,0.15,0.0,NOT_RECOVERED
T0045015,C00982,2026-01-05 04:44:55,1490.37,CARD,FAILED,BANK_DECLINE,5,3.0,2.0,0.6,39.02305555555556,1,NONE,5.0,3.0,2.0,2272.248,0.4,0.6559011164274322,1.0,1,39.02305555555556,75.1686111111111,1.0,62.41,29.07,0.5693,RETRY_NOW,0.4099,610.9,1.5,609.4,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,1957,0.4801160944000001,1,1490.37,0.25,1488.62,RECOVERED
T0018897,C00416,2026-01-05 04:48:27,1013.71,CARD,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,41.29416666666667,1,NONE,5.0,5.0,0.0,1492.5279999999998,0.0,0.6791899381452141,1.0,1,41.29416666666667,-1.0,1.0,82.41,21.07,0.7493,DELAYED_RETRY,0.5687,576.52,1.0,575.52,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2013,0.7229161,0,0.0,0.15,0.0,NOT_RECOVERED
T0001561,C00035,2026-01-05 04:49:19,698.11,UPI,FAILED,INSUFFICIENT_FUNDS,11,10.0,1.0,0.9090909090909092,9.456944444444444,1,NONE,11.0,10.0,1.0,1842.4618181818184,0.0909090909090909,0.3789006605786328,1.0,1,9.456944444444444,32.477777777777774,1.0,80.76,36.18,0.7315,DELAYED_RETRY,0.5552,387.6,1.0,386.6,strong historical payment reliability; previous payment succeeded,MEDIUM,2386,0.709379263409091,1,698.11,0.15,696.96,RECOVERED
T0015114,C00334,2026-01-05 04:49:30,2230.45,NETBANKING,FAILED,LIMIT_EXCEEDED,10,8.0,2.0,0.8,9.15972222222222,1,NONE,10.0,8.0,2.0,1766.237,0.2,1.2628259967376971,1.0,1,9.15972222222222,22.76305555555556,1.0,74.82,36.14,0.6786,RETRY_NOW,0.4886,1089.78,1.5,1088.28,previous payment succeeded,HIGH,1212,0.5209334651999998,1,2230.45,0.25,2228.7,RECOVERED
T0019683,C00433,2026-01-05 04:49:53,1873.81,UPI,FAILED,NETWORK_ERROR,9,8.0,1.0,0.8888888888888888,0.3855555555555555,1,NONE,9.0,8.0,1.0,2684.3244444444445,0.1111111111111111,0.6980564528546805,1.0,1,0.3855555555555555,83.83,1.0,78.78,32.15,0.7147,RETRY_NOW,0.5763,1079.94,1.5,1078.44,previous payment succeeded,HIGH,1223,0.7300573194444443,1,1873.81,0.25,1872.06,RECOVERED
T0044954,C00981,2026-01-05 04:51:15,988.27,CARD,FAILED,PAYMENT_TIMEOUT,8,8.0,0.0,1.0,12.2,1,NONE,8.0,8.0,0.0,2569.06125,0.0,0.3846813695080255,1.0,1,12.2,-1.0,1.0,83.86,27.71,0.7609,RETRY_NOW,0.6136,606.39,1.5,604.89,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1966,0.7667459,0,0.0,0.25,0.0,NOT_RECOVERED
T0030442,C00663,2026-01-05 05:17:20,1654.51,UPI,FAILED,PAYMENT_TIMEOUT,7,5.0,2.0,0.7142857142857143,11.940833333333334,0,BANK_DECLINE,7.0,5.0,2.0,1451.8157142857142,0.2857142857142857,1.13961433515273,1.0,2,46.0225,11.940833333333334,1.0,44.09,31.21,0.3684,RETRY_NOW,0.2971,491.52,1.5,490.02,elevated recent failure rate; repeated consecutive failures,MEDIUM,2162,0.5396263971428571,0,0.0,0.25,0.0,NOT_RECOVERED
T0005625,C00124,2026-01-05 05:57:59,3755.48,UPI,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,15.161388888888888,1,NONE,4.0,4.0,0.0,2116.255,0.0,1.7745876560244394,1.0,1,15.161388888888888,-1.0,1.0,81.93,18.86,0.7454,DELAYED_RETRY,0.5658,2124.7,1.0,2123.7,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,455,0.7201978,1,3755.48,0.15,3754.33,RECOVERED
T0037749,C00820,2026-01-05 06:20:30,3311.25,UPI,FAILED,BANK_DECLINE,4,4.0,0.0,1.0,43.99972222222223,1,NONE,4.0,4.0,0.0,1459.07,0.0,2.269425044720267,1.0,1,43.99972222222223,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.5367,1777.11,1.5,1775.61,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,622,0.6148030000000001,0,0.0,0.25,0.0,NOT_RECOVERED
T0005549,C00122,2026-01-05 06:45:34,2446.22,NETBANKING,FAILED,BANK_DECLINE,7,6.0,1.0,0.8571428571428571,4.288888888888889,1,NONE,7.0,6.0,1.0,1896.3814285714288,0.1428571428571428,1.2899409175519994,1.0,1,4.288888888888889,81.95222222222222,1.0,76.23,28.36,0.6927,RETRY_NOW,0.4987,1220.04,1.5,1218.54,previous payment succeeded,HIGH,1061,0.5708430828571428,1,2446.22,0.25,2444.47,RECOVERED
T0015578,C00344,2026-01-05 06:51:24,897.58,UPI,FAILED,INSUFFICIENT_FUNDS,8,8.0,0.0,1.0,15.10388888888889,1,NONE,8.0,8.0,0.0,832.19,0.0,1.07857580600584,1.0,1,15.10388888888889,-1.0,1.0,83.86,27.71,0.7609,DELAYED_RETRY,0.5775,518.37,1.0,517.37,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2116,0.7310832999999999,0,0.0,0.15,0.0,NOT_RECOVERED
T0042052,C00918,2026-01-05 06:52:27,1870.21,UPI,FAILED,BANK_DECLINE,6,6.0,0.0,1.0,35.918055555555554,1,NONE,6.0,6.0,0.0,3194.1866666666665,0.0,0.5855042911288841,1.0,1,35.918055555555554,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.5422,1014.09,1.5,1012.59,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1294,0.6194545000000001,0,0.0,0.25,0.0,NOT_RECOVERED
T0043010,C00939,2026-01-05 07:01:55,1724.3,UPI,FAILED,NETWORK_ERROR,4,3.0,1.0,0.75,26.038888888888888,1,NONE,4.0,3.0,1.0,3261.985,0.25,0.5286045153487829,1.0,1,26.038888888888888,35.555277777777775,1.0,69.43,23.86,0.6329,RETRY_NOW,0.5104,880.03,1.5,878.53,elevated recent failure rate; previous payment succeeded,MEDIUM,1476,0.6696018781249998,1,1724.3,0.25,1722.55,RECOVERED
T0014212,C00313,2026-01-05 07:30:33,648.84,UPI,FAILED,PAYMENT_TIMEOUT,7,6.0,1.0,0.8571428571428571,23.411944444444444,1,NONE,7.0,6.0,1.0,1746.1814285714286,0.1428571428571428,0.3715765093956036,1.0,1,23.411944444444444,55.560833333333335,1.0,76.23,28.36,0.6927,RETRY_NOW,0.5586,362.44,1.5,360.94,previous payment succeeded,MEDIUM,2457,0.7136494828571428,1,648.84,0.25,647.09,RECOVERED
T0005007,C00111,2026-01-05 07:40:56,887.44,CARD,FAILED,BANK_DECLINE,9,8.0,1.0,0.8888888888888888,0.8683333333333333,1,NONE,9.0,8.0,1.0,2142.355555555556,0.1111111111111111,0.4142356284878534,1.0,1,0.8683333333333333,51.58861111111111,1.0,78.78,32.15,0.7147,RETRY_NOW,0.5146,456.66,1.5,455.16,previous payment succeeded,MEDIUM,2239,0.5863413194444445,1,887.44,0.25,885.69,RECOVERED
T0023498,C00516,2026-01-05 07:46:39,484.89,UPI,FAILED,LIMIT_EXCEEDED,10,9.0,1.0,0.9,6.504166666666666,1,NONE,10.0,9.0,1.0,3146.6490000000003,0.1,0.1540972634698054,1.0,1,6.504166666666666,19.06305555555556,1.0,79.82,34.14,0.7236,RETRY_NOW,0.521,252.62,1.5,251.12,strong historical payment reliability; previous payment succeeded,MEDIUM,2672,0.5564340903,0,0.0,0.25,0.0,NOT_RECOVERED
T0030591,C00667,2026-01-05 07:59:06,2198.04,CARD,FAILED,BANK_DECLINE,8,8.0,0.0,1.0,14.334444444444443,1,NONE,8.0,8.0,0.0,3093.545,0.0,0.7105246569873721,1.0,1,14.334444444444443,-1.0,1.0,83.86,27.71,0.7609,RETRY_NOW,0.5478,1204.19,1.5,1202.69,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1080,0.6240955,1,2198.04,0.25,2196.29,RECOVERED
T0005658,C00124,2026-01-05 08:09:42,628.72,UPI,FAILED,BANK_DECLINE,5,4.0,1.0,0.8,2.1952777777777777,0,INSUFFICIENT_FUNDS,5.0,4.0,1.0,2444.1,0.2,0.2572398838018084,1.0,2,17.356666666666666,2.1952777777777777,1.0,47.41,25.07,0.3993,RETRY_NOW,0.2875,180.75,1.5,179.25,repeated consecutive failures,LOW,2795,0.42260649259999994,0,0.0,0.25,0.0,NOT_RECOVERED
T0020397,C00449,2026-01-05 08:23:09,601.75,UPI,FAILED,BANK_DECLINE,7,6.0,1.0,0.8571428571428571,2.520277777777778,1,NONE,7.0,6.0,1.0,1409.1614285714288,0.1428571428571428,0.4270270160673064,1.0,1,2.520277777777778,4.528611111111111,1.0,76.23,28.36,0.6927,RETRY_NOW,0.4987,300.12,1.5,298.62,previous payment succeeded,MEDIUM,2582,0.5708430828571428,0,0.0,0.25,0.0,NOT_RECOVERED
T0004996,C00111,2026-01-05 08:42:33,2221.51,CARD,FAILED,NETWORK_ERROR,10,8.0,2.0,0.8,1.0269444444444444,0,BANK_DECLINE,10.0,8.0,2.0,2016.864,0.2,1.1014674266584163,1.0,2,1.8952777777777776,1.0269444444444444,1.0,49.82,36.14,0.4186,RETRY_NOW,0.3376,749.89,1.5,748.39,repeated consecutive failures,MEDIUM,1696,0.5751860651999999,1,2221.51,0.25,2219.76,RECOVERED
T0016243,C00355,2026-01-05 08:52:51,2959.77,CARD,FAILED,INSUFFICIENT_FUNDS,6,6.0,0.0,1.0,9.34388888888889,1,NONE,6.0,6.0,0.0,928.21,0.0,3.18868574999192,1.0,1,9.34388888888889,-1.0,1.0,82.89,23.29,0.7531,DELAYED_RETRY,0.5716,1691.81,1.0,1690.81,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,679,0.7256467,1,2959.77,0.15,2958.62,RECOVERED
T0043353,C00945,2026-01-05 09:18:19,2012.5,CARD,FAILED,PAYMENT_TIMEOUT,15,15.0,0.0,1.0,2.325833333333333,1,NONE,15.0,15.0,0.0,2382.8966666666665,0.0,0.844560332032862,1.0,1,2.325833333333333,-1.0,1.0,87.23,43.21,0.7878,RETRY_NOW,0.6353,1278.5,1.5,1277.0,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1005,0.7867409,0,0.0,0.25,0.0,NOT_RECOVERED
T0033068,C00719,2026-01-05 09:21:46,7658.24,UPI,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,56.08833333333333,1,NONE,3.0,3.0,0.0,2455.7033333333334,0.0,3.1185525938936705,1.0,1,56.08833333333333,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.534,4089.13,1.5,4087.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,105,0.5949728,1,7658.24,0.25,7656.49,RECOVERED
T0033504,C00728,2026-01-05 09:34:14,454.33,UPI,FAILED,NETWORK_ERROR,10,8.0,2.0,0.8,8.195555555555556,1,NONE,10.0,8.0,2.0,2616.885,0.2,0.1736148130315241,1.0,1,8.195555555555556,36.93861111111111,1.0,74.82,36.14,0.6786,RETRY_NOW,0.5472,248.62,1.5,247.12,previous payment succeeded,LOW,2677,0.7017754651999998,1,454.33,0.25,452.58,RECOVERED
T0034941,C00759,2026-01-05 09:41:06,1504.16,UPI,FAILED,PAYMENT_TIMEOUT,7,7.0,0.0,1.0,1.8219444444444444,1,NONE,7.0,7.0,0.0,2001.3257142857144,0.0,0.7515818086297082,1.0,1,1.8219444444444444,-1.0,1.0,83.38,25.5,0.757,RETRY_NOW,0.6104,918.21,1.5,916.71,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1427,0.763895,1,1504.16,0.25,1502.41,RECOVERED
T0035526,C00773,2026-01-05 10:22:35,772.5,UPI,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,30.29805555555556,1,NONE,4.0,4.0,0.0,2303.7225,0.0,0.3353268460068433,1.0,1,30.29805555555556,-1.0,1.0,81.93,18.86,0.7454,DELAYED_RETRY,0.5658,437.05,1.0,436.05,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2284,0.7201978,1,772.5,0.15,771.35,RECOVERED
T0012744,C00279,2026-01-05 11:02:40,8913.27,UPI,FAILED,INSUFFICIENT_FUNDS,9,9.0,0.0,1.0,9.653611111111111,1,NONE,9.0,9.0,0.0,2191.15,0.0,4.06785021564019,1.0,1,9.653611111111111,-1.0,1.0,84.34,29.93,0.7647,DELAYED_RETRY,0.5804,5173.33,1.0,5172.33,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,67,0.7159159999999999,0,0.0,0.15,0.0,NOT_RECOVERED
T0019855,C00436,2026-01-05 11:34:07,2839.72,CARD,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,17.79861111111111,1,NONE,5.0,5.0,0.0,1888.272,0.0,1.5038723234788207,1.0,1,17.79861111111111,-1.0,1.0,82.41,21.07,0.7493,DELAYED_RETRY,0.5687,1615.0,1.0,1614.0,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,732,0.7229161,1,2839.72,0.15,2838.57,RECOVERED
T0020920,C00461,2026-01-05 11:54:08,1371.81,NETBANKING,FAILED,NETWORK_ERROR,11,10.0,1.0,0.9090909090909092,1.64,1,NONE,11.0,10.0,1.0,1866.9545454545453,0.0909090909090909,0.7347848951866189,1.0,1,1.64,24.63361111111111,1.0,80.76,36.18,0.7315,RETRY_NOW,0.5899,809.21,1.5,807.71,strong historical payment reliability; previous payment succeeded,MEDIUM,1582,0.7426298691735537,1,1371.81,0.25,1370.06,RECOVERED
T0005509,C00121,2026-01-05 11:55:51,972.62,UPI,FAILED,PAYMENT_TIMEOUT,6,6.0,0.0,1.0,7.831666666666667,1,NONE,6.0,6.0,0.0,2230.7516666666666,0.0,0.4360055018823999,1.0,1,7.831666666666667,-1.0,1.0,82.89,23.29,0.7531,RETRY_NOW,0.6073,590.67,1.5,589.17,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1991,0.7610441,1,972.62,0.25,970.87,RECOVERED
T0038369,C00835,2026-01-05 12:25:45,232.59,CARD,FAILED,BANK_DECLINE,4,3.0,1.0,0.75,53.84861111111111,0,NETWORK_ERROR,4.0,3.0,1.0,1955.75,0.25,0.1189262431292343,1.0,2,58.47583333333333,53.84861111111111,1.0,44.43,23.86,0.3729,RETRY_NOW,0.2685,62.45,1.5,60.95,elevated recent failure rate; repeated consecutive failures,LOW,2894,0.40386487812499994,0,0.0,0.25,0.0,NOT_RECOVERED
T0011545,C00254,2026-01-05 12:28:00,2323.53,CARD,FAILED,LIMIT_EXCEEDED,13,13.0,0.0,1.0,4.826111111111112,1,NONE,13.0,13.0,0.0,2333.03,0.0,0.9959280420740412,1.0,1,4.826111111111112,-1.0,1.0,86.27,38.79,0.7802,RETRY_NOW,0.5617,1305.23,1.5,1303.73,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,980,0.5994021,1,2323.53,0.25,2321.78,RECOVERED
T0045726,C00998,2026-01-05 13:34:12,1946.15,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,42.33722222222222,1,NONE,2.0,2.0,0.0,571.275,0.0,3.40667804472452,1.0,1,42.33722222222222,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5311,1033.69,1.5,1032.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1265,0.5752857,1,1946.15,0.25,1944.4,RECOVERED
T0015254,C00336,2026-01-05 13:37:29,9664.48,CARD,FAILED,BANK_DECLINE,10,9.0,1.0,0.9,0.3597222222222222,1,NONE,10.0,9.0,1.0,2476.555,0.1,3.902388600293553,1.0,1,0.3597222222222222,41.818888888888885,1.0,79.82,34.14,0.7236,RETRY_NOW,0.521,5035.12,1.5,5033.62,strong historical payment reliability; previous payment succeeded,HIGH,74,0.5744582903000001,1,9664.48,0.25,9662.73,RECOVERED
T0030831,C00671,2026-01-05 14:00:43,448.93,UPI,FAILED,PAYMENT_TIMEOUT,9,8.0,1.0,0.8888888888888888,16.61638888888889,1,NONE,9.0,8.0,1.0,1839.2,0.1111111111111111,0.244089821661592,1.0,1,16.61638888888889,75.03416666666666,1.0,78.78,32.15,0.7147,RETRY_NOW,0.5763,258.73,1.5,257.23,previous payment succeeded,MEDIUM,2658,0.7300573194444443,1,448.93,0.25,447.18,RECOVERED
T0009063,C00197,2026-01-05 14:03:44,2013.44,CARD,FAILED,BANK_DECLINE,8,8.0,0.0,1.0,14.796944444444444,1,NONE,8.0,8.0,0.0,2633.605,0.0,0.764518597132068,1.0,1,14.796944444444444,-1.0,1.0,83.86,27.71,0.7609,RETRY_NOW,0.5478,1103.06,1.5,1101.56,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1193,0.6240955,1,2013.44,0.25,2011.69,RECOVERED
T0045484,C00991,2026-01-05 14:15:52,2257.5,UPI,FAILED,BANK_DECLINE,4,4.0,0.0,1.0,16.908055555555556,1,NONE,4.0,4.0,0.0,3346.3525,0.0,0.6746151219872981,1.0,1,16.908055555555556,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.5367,1211.57,1.5,1210.07,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1074,0.6148030000000001,1,2257.5,0.25,2255.75,RECOVERED
T0035860,C00779,2026-01-05 14:17:17,243.65,UPI,FAILED,INSUFFICIENT_FUNDS,7,7.0,0.0,1.0,7.503333333333333,1,NONE,7.0,7.0,0.0,2963.682857142857,0.0,0.0822119004443313,1.0,1,7.503333333333333,-1.0,1.0,83.38,25.5,0.757,DELAYED_RETRY,0.5746,139.99,1.0,138.99,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2849,0.7283649999999999,1,243.65,0.15,242.5,RECOVERED
T0005618,C00124,2026-01-05 14:17:49,1244.36,UPI,FAILED,BANK_DECLINE,6,4.0,2.0,0.6666666666666666,6.135277777777778,0,BANK_DECLINE,6.0,4.0,2.0,2141.5366666666664,0.3333333333333333,0.581059395044991,1.0,3,23.49194444444445,6.135277777777778,1.0,36.23,29.95,0.2432,RETRY_NOW,0.1751,217.89,1.5,216.39,weak historical payment reliability; elevated recent failure rate; repeated consecutive failures,LOW,2745,0.30695927500000003,0,0.0,0.25,0.0,NOT_RECOVERED
T0000803,C00018,2026-01-05 14:27:19,894.57,NETBANKING,FAILED,INSUFFICIENT_FUNDS,9,8.0,1.0,0.8888888888888888,8.57611111111111,1,NONE,9.0,8.0,1.0,2109.3355555555554,0.1111111111111111,0.4241003749469291,1.0,1,8.57611111111111,72.6361111111111,1.0,78.78,32.15,0.7147,DELAYED_RETRY,0.5425,485.27,1.0,484.27,previous payment succeeded,MEDIUM,2174,0.6976630011574073,1,894.57,0.15,893.42,RECOVERED
T0035158,C00764,2026-01-05 14:38:23,2257.42,UPI,FAILED,INSUFFICIENT_FUNDS,6,5.0,1.0,0.8333333333333334,28.38833333333333,1,NONE,6.0,5.0,1.0,1884.5466666666669,0.1666666666666666,1.1978583708902582,1.0,1,28.38833333333333,107.18722222222222,1.0,74.56,26.62,0.6781,DELAYED_RETRY,0.5147,1161.84,1.0,1160.84,previous payment succeeded,HIGH,1118,0.6724348160416668,1,2257.42,0.15,2256.27,RECOVERED
T0007755,C00168,2026-01-05 15:24:20,1417.61,UPI,FAILED,PAYMENT_TIMEOUT,4,3.0,1.0,0.75,41.65555555555556,1,NONE,4.0,3.0,1.0,1984.545,0.25,0.7143249460203723,1.0,1,41.65555555555556,59.55111111111111,1.0,69.43,23.86,0.6329,RETRY_NOW,0.5104,723.51,1.5,722.01,elevated recent failure rate; previous payment succeeded,MEDIUM,1745,0.6696018781249998,1,1417.61,0.25,1415.86,RECOVERED
T0013785,C00301,2026-01-05 15:46:12,950.25,UPI,FAILED,PAYMENT_TIMEOUT,13,12.0,1.0,0.9230769230769232,3.1555555555555554,1,NONE,13.0,12.0,1.0,2620.6515384615386,0.0769230769230769,0.3626006685947446,1.0,1,3.1555555555555554,41.174166666666665,1.0,82.42,40.32,0.7455,RETRY_NOW,0.6012,571.26,1.5,569.76,strong historical payment reliability; previous payment succeeded,MEDIUM,2021,0.7530962589349112,1,950.25,0.25,948.5,RECOVERED
T0007208,C00158,2026-01-05 16:00:03,492.55,CARD,FAILED,NETWORK_ERROR,8,5.0,3.0,0.625,0.7575,1,NONE,8.0,5.0,3.0,3815.92375,0.375,0.1290775267718596,1.0,1,0.7575,23.168333333333333,1.0,65.11,35.21,0.5921,RETRY_NOW,0.4775,235.18,1.5,233.68,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,LOW,2709,0.638163246640625,1,492.55,0.25,490.8,RECOVERED
T0031813,C00691,2026-01-05 16:02:55,1122.07,CARD,FAILED,BANK_DECLINE,3,2.0,1.0,0.6666666666666666,54.95722222222222,1,NONE,3.0,2.0,1.0,1543.13,0.3333333333333333,0.7271389967144699,1.0,1,54.95722222222222,104.0775,1.0,64.78,23.31,0.5916,RETRY_NOW,0.426,477.95,1.5,476.45,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,2197,0.4982352950000001,1,1122.07,0.25,1120.32,RECOVERED
T0038266,C00833,2026-01-05 16:09:48,329.88,UPI,FAILED,PAYMENT_TIMEOUT,8,6.0,2.0,0.75,3.0244444444444443,1,NONE,8.0,6.0,2.0,2198.42375,0.25,0.150052964083926,1.0,1,3.0244444444444443,48.94611111111111,1.0,71.36,32.71,0.6484,RETRY_NOW,0.5229,172.48,1.5,170.98,elevated recent failure rate; previous payment succeeded,LOW,2806,0.6796369484374999,1,329.88,0.25,328.13,RECOVERED
